FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,GEO_ID,GEO_NAME,Total:,Male:,No schooling completed,Nursery to 4th grade,5th and 6th grade,7th and 8th grade,9th grade,10th grade,11th grade,"12th grade, no diploma","High school graduate, GED, or alternative","Some college, less than 1 year","Some college, 1 or more years, no degree",Associate's degree,Bachelor's degree,Master's degree,Professional school degree,Doctorate degree,Female:,No schooling completed,Nursery to 4th grade,5th and 6th grade,7th and 8th grade,9th grade,10th grade,11th grade,"12th grade, no diploma","High school graduate, GED, or alternative","Some college, less than 1 year","Some college, 1 or more years, no degree",Associate's degree,Bachelor's degree,Master's degree,Professional school degree,Doctorate degree
ACSSF,2011e5,wv,000,0043,0000102,060,54,017,06000US5401792374,"Oak district, Doddridge County, West Virginia",1262,666,0,0,15,34,29,30,0,10,334,62,80,11,51,10,0,0,596,0,0,0,20,10,0,0,0,336,80,22,18,94,16,0,0
ACSSF,2011e5,wv,000,0043,0000103,060,54,017,06000US5401792466,"Pine district, Doddridge County, West Virginia",1621,850,0,0,3,95,46,57,50,0,294,87,150,27,31,3,7,0,771,22,0,0,49,0,8,69,10,366,45,139,13,27,23,0,0
ACSSF,2011e5,wv,000,0043,0000104,060,54,019,06000US5401992280,"New Haven district, Fayette County, West Virginia",11353,5612,72,81,130,279,175,173,156,40,2665,271,731,180,427,192,40,0,5741,33,2,42,451,299,259,132,24,2372,235,854,227,543,248,15,5
ACSSF,2011e5,wv,000,0043,0000105,060,54,019,06000US5401992472,"Plateau district, Fayette County, West Virginia",11272,5216,40,65,57,294,200,130,229,39,2576,235,641,221,327,122,16,24,6056,19,33,92,288,142,319,370,53,2743,213,707,317,476,193,70,21
ACSSF,2011e5,wv,000,0043,0000106,060,54,019,06000US5401993396,"Valley district, Fayette County, West Virginia",10202,5244,59,19,56,368,166,251,177,117,2286,240,814,272,332,54,30,3,4958,33,36,78,331,220,195,215,58,2175,182,644,381,267,130,13,0
ACSSF,2011e5,wv,000,0043,0000107,060,54,021,06000US5402190408,"Center district, Gilmer County, West Virginia",968,438,0,11,17,63,10,23,0,0,202,10,60,0,42,0,0,0,530,0,0,25,55,0,27,37,12,198,23,71,31,51,0,0,0
ACSSF,2011e5,wv,000,0043,0000108,060,54,021,06000US5402190534,"City district, Gilmer County, West Virginia",2665,2032,33,6,60,97,60,119,125,37,766,156,293,124,64,49,25,18,633,8,6,3,96,8,71,2,0,143,47,58,41,92,48,3,7
ACSSF,2011e5,wv,000,0043,0000109,060,54,021,06000US5402190758,"De Kalb-Troy district, Gilmer County, West Virginia",1261,631,14,0,0,44,23,0,5,7,299,0,119,5,103,12,0,0,630,0,0,0,37,47,9,0,11,317,0,121,22,47,19,0,0
ACSSF,2011e5,wv,000,0043,0000110,060,54,021,06000US5402191236,"Glenville district, Gilmer County, West Virginia",1085,559,4,10,31,23,4,69,27,0,252,20,5,40,56,18,0,0,526,0,0,0,19,0,86,30,2,143,31,78,42,69,23,0,3
ACSSF,2011e5,wv,000,0043,0000111,060,54,023,06000US5402391296,"Grant district, Grant County, West Virginia",2665,1311,18,23,52,76,32,31,56,16,691,52,65,20,90,34,55,0,1354,7,8,0,74,24,49,15,8,796,45,123,52,89,64,0,0
ACSSF,2011e5,wv,000,0043,0000112,060,54,023,06000US5402392208,"Milroy district, Grant County, West Virginia",3321,1563,29,0,21,107,24,26,26,57,768,43,167,59,156,70,10,0,1758,36,24,13,143,47,34,70,11,731,106,84,159,149,145,6,0
ACSSF,2011e5,wv,000,0043,0000113,060,54,023,06000US5402393216,"Union district, Grant County, West Virginia",2582,1330,5,0,15,108,64,49,62,23,799,35,52,46,26,37,0,9,1252,20,0,0,79,70,50,26,37,625,96,57,59,93,23,17,0
ACSSF,2011e5,wv,000,0043,0000114,060,54,025,06000US5402590449,"Central district, Greenbrier County, West Virginia",9245,4262,133,2,14,20,148,159,90,97,1610,171,593,139,607,200,217,62,4983,44,12,18,111,9,193,126,9,1865,198,680,310,852,500,22,34
ACSSF,2011e5,wv,000,0043,0000115,060,54,025,06000US5402590972,"Eastern district, Greenbrier County, West Virginia",8501,4031,38,27,62,252,64,218,190,47,1950,155,394,143,392,20,49,30,4470,32,16,36,158,124,307,212,111,1696,212,683,424,331,112,0,16
ACSSF,2011e5,wv,000,0043,0000116,060,54,025,06000US5402593601,"Western district, Greenbrier County, West Virginia",7886,3852,10,91,67,387,189,152,184,79,1527,170,476,181,301,32,0,6,4034,59,15,34,366,203,176,149,44,1619,156,505,145,350,176,37,0
ACSSF,2011e5,wv,000,0043,0000117,060,54,027,06000US5402790204,"Bloomery district, Hampshire County, West Virginia",2194,1133,19,10,0,25,62,43,52,11,702,35,72,38,25,36,0,3,1061,0,0,6,12,0,72,146,13,596,21,112,15,32,36,0,0
ACSSF,2011e5,wv,000,0043,0000118,060,54,027,06000US5402790360,"Capon district, Hampshire County, West Virginia",2207,1129,0,0,5,74,32,85,132,45,503,32,83,16,96,25,1,0,1078,17,0,0,14,29,96,25,19,611,64,97,31,28,47,0,0
ACSSF,2011e5,wv,000,0043,0000119,060,54,027,06000US5402791248,"Gore district, Hampshire County, West Virginia",3192,1664,21,28,0,186,26,80,125,7,858,62,85,97,70,19,0,0,1528,0,0,0,64,10,24,53,23,880,83,117,173,56,39,0,6
ACSSF,2011e5,wv,000,0043,0000120,060,54,027,06000US5402792184,"Mill Creek district, Hampshire County, West Virginia",912,442,0,11,0,22,18,29,14,0,302,11,15,20,0,0,0,0,470,0,0,0,9,12,51,32,32,214,0,45,41,34,0,0,0
ACSSF,2011e5,wv,000,0043,0000121,060,54,027,06000US5402792676,"Romney district, Hampshire County, West Virginia",2944,1305,7,0,20,44,94,44,92,41,653,65,57,13,101,60,8,6,1639,31,20,0,168,61,81,30,14,582,100,166,70,182,122,12,0
ACSSF,2011e5,wv,000,0043,0000122,060,54,027,06000US5402792820,"Sherman district, Hampshire County, West Virginia",3281,1615,0,17,0,58,107,69,51,94,885,129,0,0,165,40,0,0,1666,0,12,0,12,30,15,119,11,1003,84,232,59,47,42,0,0
ACSSF,2011e5,wv,000,0043,0000123,060,54,027,06000US5402792988,"Springfield district, Hampshire County, West Virginia",1986,1059,0,0,7,109,76,58,36,0,631,29,0,68,26,0,7,12,927,0,0,0,35,28,58,49,31,501,43,41,53,88,0,0,0
ACSSF,2011e5,wv,000,0043,0000124,060,54,029,06000US5402990312,"Butler district, Hancock County, West Virginia",7587,3411,8,9,60,14,11,12,53,44,1293,289,497,376,548,131,60,6,4176,25,0,39,107,38,66,61,43,1706,237,543,460,556,250,45,0
ACSSF,2011e5,wv,000,0043,0000125,060,54,029,06000US5402990540,"Clay district, Hancock County, West Virginia",7461,3582,37,7,10,96,60,85,113,47,1538,300,503,291,336,62,62,35,3879,24,2,16,73,48,185,147,31,1806,222,450,299,472,63,41,0
ACSSF,2011e5,wv,000,0043,0000126,060,54,029,06000US5402991308,"Grant district, Hancock County, West Virginia",7509,3665,25,3,2,105,53,131,62,84,1941,356,363,166,258,81,7,28,3844,30,6,3,252,98,90,105,48,1531,263,554,408,324,117,0,15
ACSSF,2011e5,wv,000,0043,0000127,060,54,031,06000US5403190372,"Capon district, Hardy County, West Virginia",1774,798,0,13,7,24,0,79,0,0,358,88,91,66,59,13,0,0,976,48,0,0,84,14,7,8,0,482,47,60,109,74,34,0,9
ACSSF,2011e5,wv,000,0043,0000128,060,54,031,06000US5403191968,"Lost River district, Hardy County, West Virginia",2119,1184,0,54,20,125,11,64,188,13,503,16,99,0,71,20,0,0,935,0,0,4,54,17,10,37,32,382,100,148,64,36,21,30,0
ACSSF,2011e5,wv,000,0043,0000129,060,54,031,06000US5403192232,"Moorefield district, Hardy County, West Virginia",1598,702,0,27,15,27,6,71,9,42,359,58,27,12,31,13,5,0,896,4,3,45,54,52,41,7,0,370,97,73,70,55,19,0,6
ACSSF,2011e5,wv,000,0043,0000130,060,54,031,06000US5403192382,"Old Fields district, Hardy County, West Virginia",1880,937,5,0,0,33,28,21,68,0,468,98,133,25,53,0,0,5,943,0,0,0,66,6,17,16,0,406,94,56,134,123,25,0,0
ACSSF,2011e5,wv,000,0043,0000131,060,54,031,06000US5403192928,"South Fork district, Hardy County, West Virginia",2163,1224,9,7,25,56,21,89,52,7,730,20,65,63,5,75,0,0,939,0,0,0,7,28,30,20,0,579,62,35,76,37,56,9,0
ACSSF,2011e5,wv,000,0043,0000132,060,54,033,06000US5403390975,"Eastern district, Harrison County, West Virginia",8821,4099,0,18,9,55,54,51,63,81,1339,263,584,171,890,269,202,50,4722,1,0,0,76,46,88,85,18,1676,337,703,421,863,265,96,47
ACSSF,2011e5,wv,000,0043,0000133,060,54,033,06000US5403392352,"Northern district, Harrison County, West Virginia",8155,3996,23,0,97,169,220,113,240,41,1837,255,391,181,298,100,8,23,4159,19,20,0,181,134,105,110,52,1977,258,501,350,296,143,13,0
ACSSF,2011e5,wv,000,0043,0000134,060,54,033,06000US5403392368,"North Urban district, Harrison County, West Virginia",7105,3288,39,10,44,177,93,99,134,131,1508,99,364,131,339,91,7,22,3817,15,0,19,212,141,231,211,122,1665,235,448,190,192,130,6,0
ACSSF,2011e5,wv,000,0043,0000135,060,54,033,06000US5403392923,"Southern district, Harrison County, West Virginia",8978,4273,24,0,5,86,163,122,108,28,1871,290,608,147,515,214,59,33,4705,18,4,59,141,97,153,219,56,1845,345,798,236,476,225,16,17
ACSSF,2011e5,wv,000,0043,0000136,060,54,033,06000US5403392932,"South Urban district, Harrison County, West Virginia",8057,3577,33,0,14,33,85,86,37,82,1207,245,747,133,594,241,40,0,4480,48,5,16,137,144,164,216,59,1552,400,717,332,439,221,0,30
ACSSF,2011e5,wv,000,0043,0000137,060,54,033,06000US5403392952,"Southwest district, Harrison County, West Virginia",7420,3738,14,0,51,149,115,96,97,45,1687,335,430,109,411,128,28,43,3682,13,2,18,90,120,133,112,30,1680,250,365,194,400,190,30,55
ACSSF,2011e5,wv,000,0043,0000138,060,54,035,06000US5403590976,"Eastern district, Jackson County, West Virginia",7109,3340,17,23,0,245,139,24,114,43,1280,120,575,92,476,68,86,38,3769,57,39,3,160,158,97,119,33,1319,245,475,376,474,170,44,0
ACSSF,2011e5,wv,000,0043,0000139,060,54,035,06000US5403592353,"Northern district, Jackson County, West Virginia",6214,2926,13,0,0,128,69,144,95,47,1354,169,394,116,327,56,8,6,3288,10,0,13,117,47,122,46,61,1344,295,463,255,374,115,18,8
ACSSF,2011e5,wv,000,0043,0000140,060,54,035,06000US5403593605,"Western district, Jackson County, West Virginia",7084,3547,23,0,0,170,154,233,38,43,1426,209,571,282,297,85,16,0,3537,14,17,7,132,61,145,169,21,1472,323,261,411,346,143,0,15
ACSSF,2011e5,wv,000,0043,0000141,060,54,037,06000US5403790504,"Charles Town district, Jefferson County, West Virginia",7716,3564,90,25,145,120,80,114,104,45,1260,168,330,248,543,206,52,34,4152,46,21,1,114,52,118,100,47,1905,311,550,209,384,231,63,0
ACSSF,2011e5,wv,000,0043,0000142,060,54,037,06000US5403791548,"Harpers Ferry district, Jefferson County, West Virginia",6844,3438,22,0,0,122,188,64,114,32,1075,224,324,218,738,255,36,26,3406,7,0,3,40,86,145,71,13,1005,273,448,478,532,290,9,6
ACSSF,2011e5,wv,000,0043,0000143,060,54,037,06000US5403791740,"Kabletown district, Jefferson County, West Virginia",7883,3840,21,45,0,135,48,92,10,63,1016,225,541,404,984,157,48,51,4043,22,0,65,25,54,35,67,56,1040,316,615,346,938,381,54,29
ACSSF,2011e5,wv,000,0043,0000144,060,54,037,06000US5403792160,"Middleway district, Jefferson County, West Virginia",6715,3325,32,14,78,75,53,186,204,39,1422,122,407,145,360,129,38,21,3390,15,0,12,98,148,207,214,30,1444,176,272,159,298,258,43,16
ACSSF,2011e5,wv,000,0043,0000145,060,54,037,06000US5403792760,"Shepherdstown district, Jefferson County, West Virginia",5946,3034,0,0,12,33,98,111,38,47,506,111,380,179,826,309,153,231,2912,4,0,7,1,35,57,63,14,584,184,402,226,670,512,74,79
ACSSF,2011e5,wv,000,0043,0000146,060,54,039,06000US5403990768,"District 1, Kanawha County, West Virginia",31839,14987,119,100,214,720,538,605,523,118,5672,742,2018,653,1899,503,456,107,16852,133,42,163,650,667,461,469,135,6844,994,2131,1306,1686,908,160,103
ACSSF,2011e5,wv,000,0043,0000147,060,54,039,06000US5403990804,"District 2, Kanawha County, West Virginia",36480,16763,143,19,69,318,224,433,463,172,4979,831,2225,670,3183,1307,1475,252,19717,102,0,119,304,319,402,418,234,5960,1319,2565,1223,3901,2038,685,128
ACSSF,2011e5,wv,000,0043,0000148,060,54,039,06000US5403990840,"District 3, Kanawha County, West Virginia",34992,16205,112,13,161,417,215,402,453,244,5997,970,2499,949,2651,714,267,141,18787,149,69,55,382,330,407,537,281,7804,1192,2176,1462,2509,1135,129,170
ACSSF,2011e5,wv,000,0043,0000149,060,54,039,06000US5403990876,"District 4, Kanawha County, West Virginia",34527,16578,158,43,242,587,273,459,561,173,7035,770,2279,793,1913,729,396,167,17949,72,42,229,488,462,479,535,147,7672,990,2180,1191,1947,1136,207,172
ACSSF,2011e5,wv,000,0043,0000150,060,54,041,06000US5404190676,"Courthouse-Collins Settlement district, Lewis County, West Virginia",3817,1964,18,20,8,132,104,127,64,18,942,43,144,80,190,32,42,0,1853,4,33,32,53,28,89,21,41,787,113,182,155,218,97,0,0
ACSSF,2011e5,wv,000,0043,0000151,060,54,041,06000US5404191176,"Freemans Creek district, Lewis County, West Virginia",3931,1879,25,7,51,176,101,72,36,39,898,66,136,83,97,40,31,21,2052,12,22,11,62,100,15,68,37,1050,169,132,134,180,39,0,21
ACSSF,2011e5,wv,000,0043,0000152,060,54,041,06000US5404191480,"Hackers Creek-Skin Creek district, Lewis County, West Virginia",4107,1891,16,0,0,119,50,49,39,28,993,53,198,141,153,20,13,19,2216,0,14,33,48,17,81,52,26,1066,171,205,162,242,88,11,0
ACSSF,2011e5,wv,000,0043,0000153,060,54,043,06000US5404390384,"Carroll district, Lincoln County, West Virginia",2656,1183,30,11,9,134,12,46,63,8,546,60,129,8,110,11,6,0,1473,22,0,12,53,43,111,61,0,747,106,112,48,99,49,7,3
ACSSF,2011e5,wv,000,0043,0000154,060,54,043,06000US5404390960,"Duval district, Lincoln County, West Virginia",2436,1253,0,50,18,156,36,123,18,65,486,75,160,19,47,0,0,0,1183,0,0,0,160,77,92,69,0,495,39,60,76,21,94,0,0
ACSSF,2011e5,wv,000,0043,0000155,060,54,043,06000US5404391572,"Harts Creek district, Lincoln County, West Virginia",2673,1309,9,40,39,152,133,36,29,13,563,0,71,124,64,22,14,0,1364,28,0,42,172,13,118,0,22,502,97,94,75,78,123,0,0
ACSSF,2011e5,wv,000,0043,0000156,060,54,043,06000US5404391704,"Jefferson district, Lincoln County, West Virginia",580,305,47,8,0,30,47,34,0,0,115,0,24,0,0,0,0,0,275,0,0,8,16,48,19,0,9,113,41,11,0,0,0,10,0
ACSSF,2011e5,wv,000,0043,0000157,060,54,043,06000US5404391812,"Laurel Hill district, Lincoln County, West Virginia",1510,743,11,7,8,156,20,61,33,27,249,0,124,0,0,18,29,0,767,28,0,14,48,68,32,58,18,286,21,178,9,7,0,0,0
ACSSF,2011e5,wv,000,0043,0000158,060,54,043,06000US5404392784,"Sheridan district, Lincoln County, West Virginia",3119,1567,30,12,2,153,167,87,84,27,729,18,108,90,42,11,7,0,1552,12,8,51,155,63,112,56,0,609,73,226,86,55,46,0,0
ACSSF,2011e5,wv,000,0043,0000159,060,54,043,06000US5404393240,"Union district, Lincoln County, West Virginia",311,173,0,0,31,24,19,0,0,13,59,18,0,0,9,0,0,0,138,0,0,0,15,0,0,0,0,90,13,20,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0000160,060,54,043,06000US5404393516,"Washington district, Lincoln County, West Virginia",1951,932,0,0,0,71,26,59,29,0,384,123,125,11,104,0,0,0,1019,0,0,58,65,53,13,61,15,415,79,124,0,116,20,0,0
ACSSF,2011e5,wv,000,0043,0000161,060,54,045,06000US5404590453,"Central district, Logan County, West Virginia",8280,3980,27,56,71,199,264,86,256,15,1755,102,530,258,264,38,58,1,4300,39,4,76,247,277,159,170,53,1739,240,458,351,345,122,11,9
ACSSF,2011e5,wv,000,0043,0000162,060,54,045,06000US5404590979,"Eastern district, Logan County, West Virginia",9509,4627,42,32,101,323,121,228,172,36,2439,126,360,268,213,128,32,6,4882,10,40,101,334,183,187,226,4,2086,249,485,463,304,210,0,0
ACSSF,2011e5,wv,000,0043,0000163,060,54,045,06000US5404593608,"Western district, Logan County, West Virginia",8541,4174,0,49,114,340,151,149,212,69,1959,301,482,115,201,19,0,13,4367,49,28,100,317,199,101,328,12,1922,144,363,380,259,155,10,0
ACSSF,2011e5,wv,000,0043,0000164,060,54,047,06000US5404790168,"Big Creek district, McDowell County, West Virginia",3927,1904,6,72,100,268,167,237,81,36,569,49,170,83,51,15,0,0,2023,60,4,59,203,201,122,184,27,691,86,151,37,129,42,27,0
ACSSF,2011e5,wv,000,0043,0000165,060,54,047,06000US5404790240,"Browns Creek district, McDowell County, West Virginia",4208,2113,49,36,94,254,138,124,134,23,828,105,130,37,100,39,22,0,2095,46,4,31,168,167,140,52,32,920,103,180,70,145,26,11,0
ACSSF,2011e5,wv,000,0043,0000166,060,54,047,06000US5404792345,"North Elkin district, McDowell County, West Virginia",3755,1691,7,42,86,134,84,172,64,0,593,48,288,53,97,23,0,0,2064,0,3,94,190,176,129,37,3,847,94,296,62,69,59,5,0
ACSSF,2011e5,wv,000,0043,0000167,060,54,047,06000US5404792712,"Sandy River district, McDowell County, West Virginia",4096,2005,2,55,203,367,85,153,164,46,587,46,138,30,88,39,2,0,2091,3,4,170,212,137,135,125,11,989,74,121,95,3,12,0,0
ACSSF,2011e5,wv,000,0043,0000168,060,54,049,06000US5404992154,"Middletown district, Marion County, West Virginia",11321,5289,43,12,12,57,156,194,171,55,1832,383,696,159,866,358,192,103,6032,29,14,27,187,129,168,242,68,2159,497,904,365,855,322,25,41
ACSSF,2011e5,wv,000,0043,0000169,060,54,049,06000US5404992418,"Palatine district, Marion County, West Virginia",15298,7146,23,10,73,225,139,266,215,42,2757,400,935,348,1039,568,86,20,8152,6,0,6,223,195,201,163,54,3260,492,1022,664,1187,544,116,19
ACSSF,2011e5,wv,000,0043,0000170,060,54,049,06000US5404993594,"West Augusta district, Marion County, West Virginia",12603,6261,56,0,81,218,167,397,315,38,3312,369,623,90,400,92,39,64,6342,53,22,58,266,195,286,201,23,2847,493,756,523,357,229,21,12
ACSSF,2011e5,wv,000,0043,0000171,060,54,051,06000US5405190780,"District 1, Marshall County, West Virginia",7635,3682,36,1,0,99,102,99,90,47,1654,250,422,326,367,135,32,22,3953,17,1,12,58,36,86,119,63,1921,227,600,255,395,150,0,13
ACSSF,2011e5,wv,000,0043,0000172,060,54,051,06000US5405190816,"District 2, Marshall County, West Virginia",7493,3423,60,2,14,80,20,58,141,61,1337,426,573,193,387,8,0,63,4070,109,0,66,102,198,63,221,65,1942,237,342,383,216,89,28,9
ACSSF,2011e5,wv,000,0043,0000173,060,54,051,06000US5405190852,"District 3, Marshall County, West Virginia",8672,4287,52,0,53,90,106,66,111,84,2066,234,507,380,319,111,47,61,4385,34,0,27,66,98,74,126,67,1929,322,601,346,455,199,28,13
ACSSF,2011e5,wv,000,0043,0000174,060,54,053,06000US5405390048,"Arbuckle district, Mason County, West Virginia",756,359,19,0,0,25,16,14,0,8,180,0,43,28,0,10,16,0,397,0,0,0,0,11,0,0,0,218,32,33,15,88,0,0,0
ACSSF,2011e5,wv,000,0043,0000175,060,54,053,06000US5405390612,"Clendenin district, Mason County, West Virginia",3020,1499,25,0,0,87,17,121,66,31,850,42,159,24,68,0,9,0,1521,50,36,2,47,70,68,56,17,692,97,208,94,29,52,3,0
ACSSF,2011e5,wv,000,0043,0000176,060,54,053,06000US5405390648,"Cologne district, Mason County, West Virginia",934,470,17,0,0,23,14,55,36,0,225,5,51,10,31,3,0,0,464,0,0,5,19,58,37,11,0,228,23,31,0,39,13,0,0
ACSSF,2011e5,wv,000,0043,0000177,060,54,053,06000US5405390660,"Cooper district, Mason County, West Virginia",1549,629,0,0,0,27,0,0,25,23,264,69,73,47,101,0,0,0,920,0,0,0,83,22,40,17,0,346,72,167,122,0,51,0,0
ACSSF,2011e5,wv,000,0043,0000178,060,54,053,06000US5405391260,"Graham district, Mason County, West Virginia",1945,926,0,0,5,73,6,45,10,0,434,51,200,44,43,10,5,0,1019,0,0,0,51,12,27,45,16,474,51,107,130,71,32,0,3
ACSSF,2011e5,wv,000,0043,0000179,060,54,053,06000US5405391512,"Hannan district, Mason County, West Virginia",1902,855,0,32,22,76,26,20,55,7,331,0,92,4,127,63,0,0,1047,39,0,13,102,60,26,54,10,402,73,203,10,39,16,0,0
ACSSF,2011e5,wv,000,0043,0000180,060,54,053,06000US5405391860,"Lewis district, Mason County, West Virginia",3953,1846,12,0,55,46,43,71,0,0,796,209,238,98,148,37,61,32,2107,14,0,52,228,54,102,99,16,869,136,158,127,160,83,9,0
ACSSF,2011e5,wv,000,0043,0000181,060,54,053,06000US5405392652,"Robinson district, Mason County, West Virginia",2340,1021,18,0,20,126,1,25,0,2,428,49,121,99,34,85,13,0,1319,0,0,21,30,83,49,9,0,352,145,196,197,195,42,0,0
ACSSF,2011e5,wv,000,0043,0000182,060,54,053,06000US5405393264,"Union district, Mason County, West Virginia",1058,553,15,0,0,85,31,57,20,0,219,11,42,0,73,0,0,0,505,10,0,0,0,29,0,0,0,353,0,89,0,16,8,0,0
ACSSF,2011e5,wv,000,0043,0000183,060,54,053,06000US5405393432,"Waggener district, Mason County, West Virginia",1899,947,0,0,8,43,13,69,81,86,381,20,83,26,119,9,9,0,952,6,1,0,13,35,44,7,0,497,47,125,97,71,9,0,0
ACSSF,2011e5,wv,000,0043,0000184,060,54,055,06000US5405590900,"District I, Mercer County, West Virginia",13467,6132,40,1,64,380,209,228,164,12,2364,287,1096,163,773,208,135,8,7335,31,19,112,165,96,295,287,69,2918,505,1086,516,730,400,61,45
ACSSF,2011e5,wv,000,0043,0000185,060,54,055,06000US5405590912,"District II, Mercer County, West Virginia",16234,7307,119,25,215,337,274,249,187,176,2860,427,980,230,829,182,147,70,8927,64,20,130,380,281,209,211,138,3683,595,1035,467,1199,400,75,40
ACSSF,2011e5,wv,000,0043,0000186,060,54,055,06000US5405590924,"District III, Mercer County, West Virginia",14152,6962,114,85,191,470,308,428,232,42,3021,277,749,250,566,144,48,37,7190,59,39,142,372,215,237,317,75,3168,227,678,388,870,281,96,26
ACSSF,2011e5,wv,000,0043,0000187,060,54,057,06000US5405790784,"District 1, Mineral County, West Virginia",6635,3420,0,0,3,252,47,131,110,128,1843,120,309,187,205,55,12,18,3215,8,0,36,139,48,69,104,60,1568,283,302,290,168,136,4,0
ACSSF,2011e5,wv,000,0043,0000188,060,54,057,06000US5405790820,"District 2, Mineral County, West Virginia",5969,2530,28,15,25,106,26,29,90,22,1181,161,238,82,225,227,26,49,3439,0,12,0,94,106,62,66,121,1633,198,320,358,212,231,12,14
ACSSF,2011e5,wv,000,0043,0000189,060,54,057,06000US5405790856,"District 3, Mineral County, West Virginia",6785,3360,0,0,10,48,74,79,93,12,1967,139,311,259,181,99,21,67,3425,20,0,9,62,59,101,131,92,1620,138,352,383,312,142,2,2
ACSSF,2011e5,wv,000,0043,0000190,060,54,059,06000US5405990141,"Beech Ben Mate district, Mingo County, West Virginia",2328,1084,17,18,45,70,81,92,13,24,547,11,124,12,21,9,0,0,1244,0,14,41,155,70,44,34,0,570,13,141,65,87,10,0,0
