FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,GEO_ID,GEO_NAME,Total:,Male:,No schooling completed,Nursery to 4th grade,5th and 6th grade,7th and 8th grade,9th grade,10th grade,11th grade,"12th grade, no diploma","High school graduate, GED, or alternative","Some college, less than 1 year","Some college, 1 or more years, no degree",Associate's degree,Bachelor's degree,Master's degree,Professional school degree,Doctorate degree,Female:,No schooling completed,Nursery to 4th grade,5th and 6th grade,7th and 8th grade,9th grade,10th grade,11th grade,"12th grade, no diploma","High school graduate, GED, or alternative","Some college, less than 1 year","Some college, 1 or more years, no degree",Associate's degree,Bachelor's degree,Master's degree,Professional school degree,Doctorate degree
ACSSF,2012e5,wv,000,0043,0000102,060,54,017,06000US5401792374,"Oak district, Doddridge County, West Virginia",1345,729,0,0,8,35,23,48,20,9,403,43,62,22,34,11,0,11,616,0,0,0,27,22,0,0,0,297,94,39,20,101,16,0,0
ACSSF,2012e5,wv,000,0043,0000103,060,54,017,06000US5401792466,"Pine district, Doddridge County, West Virginia",1755,912,0,0,3,98,41,54,53,0,391,53,166,24,28,1,0,0,843,24,0,0,59,10,36,83,7,348,70,118,29,45,14,0,0
ACSSF,2012e5,wv,000,0043,0000104,060,54,019,06000US5401992280,"New Haven district, Fayette County, West Virginia",11249,5542,59,40,111,250,177,192,201,48,2523,224,786,366,386,142,37,0,5707,38,2,47,456,239,217,177,21,2288,345,902,209,526,224,11,5
ACSSF,2012e5,wv,000,0043,0000105,060,54,019,06000US5401992472,"Plateau district, Fayette County, West Virginia",11167,5273,67,49,109,192,189,130,297,31,2637,179,691,216,350,107,10,19,5894,43,19,73,328,80,328,311,53,2548,215,829,378,413,214,46,16
ACSSF,2012e5,wv,000,0043,0000106,060,54,019,06000US5401993396,"Valley district, Fayette County, West Virginia",10473,5344,48,24,60,367,168,208,234,96,2251,341,823,287,312,81,35,9,5129,38,38,58,294,189,188,276,68,2310,180,613,396,320,141,18,2
ACSSF,2012e5,wv,000,0043,0000107,060,54,021,06000US5402190408,"Center district, Gilmer County, West Virginia",1103,536,0,10,7,66,21,38,0,0,234,9,77,0,74,0,0,0,567,0,0,6,32,7,15,0,0,231,14,74,45,94,42,0,7
ACSSF,2012e5,wv,000,0043,0000108,060,54,021,06000US5402190534,"City district, Gilmer County, West Virginia",2692,2034,23,8,52,121,65,68,123,37,768,187,289,120,67,39,31,36,658,6,7,3,96,9,48,8,0,157,50,85,35,86,59,3,6
ACSSF,2012e5,wv,000,0043,0000109,060,54,021,06000US5402190758,"De Kalb-Troy district, Gilmer County, West Virginia",1182,603,9,0,0,77,26,0,8,0,266,0,133,7,67,10,0,0,579,0,0,0,62,12,14,0,9,238,10,137,19,61,17,0,0
ACSSF,2012e5,wv,000,0043,0000110,060,54,021,06000US5402191236,"Glenville district, Gilmer County, West Virginia",1198,648,8,7,10,32,4,80,14,0,262,36,33,37,97,23,0,5,550,0,0,0,20,0,80,29,18,95,44,91,76,73,21,0,3
ACSSF,2012e5,wv,000,0043,0000111,060,54,023,06000US5402391296,"Grant district, Grant County, West Virginia",2992,1468,24,0,41,120,21,34,90,21,816,39,74,22,85,35,46,0,1524,19,8,0,76,35,50,11,16,916,60,161,44,74,54,0,0
ACSSF,2012e5,wv,000,0043,0000112,060,54,023,06000US5402392208,"Milroy district, Grant County, West Virginia",3035,1414,38,0,19,100,0,27,92,37,650,41,198,55,117,40,0,0,1621,22,22,14,110,41,27,51,8,687,126,101,118,140,154,0,0
ACSSF,2012e5,wv,000,0043,0000113,060,54,023,06000US5402393216,"Union district, Grant County, West Virginia",2530,1282,12,0,12,82,56,33,68,40,772,49,57,33,30,27,0,11,1248,31,0,0,107,41,53,36,34,598,81,93,53,88,14,19,0
ACSSF,2012e5,wv,000,0043,0000114,060,54,025,06000US5402590449,"Central district, Greenbrier County, West Virginia",9448,4394,102,0,5,22,206,210,182,50,1600,174,548,173,640,199,220,63,5054,49,8,4,177,30,159,102,30,1918,196,736,263,857,499,12,14
ACSSF,2012e5,wv,000,0043,0000115,060,54,025,06000US5402590972,"Eastern district, Greenbrier County, West Virginia",8412,4092,43,23,63,167,94,200,209,40,2026,200,451,210,278,40,43,5,4320,29,0,31,123,72,287,170,68,1750,303,708,352,293,113,3,18
ACSSF,2012e5,wv,000,0043,0000116,060,54,025,06000US5402593601,"Western district, Greenbrier County, West Virginia",7910,3827,10,74,28,336,189,164,204,57,1586,162,475,150,326,36,10,20,4083,51,18,38,282,174,216,140,42,1739,178,523,173,299,178,32,0
ACSSF,2012e5,wv,000,0043,0000117,060,54,027,06000US5402790204,"Bloomery district, Hampshire County, West Virginia",2403,1277,17,7,0,22,41,48,58,13,777,77,124,39,25,27,0,2,1126,0,0,10,13,0,63,110,2,687,35,109,22,40,35,0,0
ACSSF,2012e5,wv,000,0043,0000118,060,54,027,06000US5402790360,"Capon district, Hampshire County, West Virginia",1930,924,0,0,4,78,22,65,123,44,374,20,112,0,80,2,0,0,1006,0,0,0,60,11,105,10,19,581,0,109,45,17,49,0,0
ACSSF,2012e5,wv,000,0043,0000119,060,54,027,06000US5402791248,"Gore district, Hampshire County, West Virginia",3150,1701,22,16,5,139,11,68,94,8,1003,40,151,75,47,22,0,0,1449,9,0,0,73,9,36,49,18,792,94,115,143,88,23,0,0
ACSSF,2012e5,wv,000,0043,0000120,060,54,027,06000US5402792184,"Mill Creek district, Hampshire County, West Virginia",934,484,6,17,0,15,19,25,15,0,302,8,32,13,8,24,0,0,450,0,0,0,9,12,25,29,24,252,0,27,34,28,10,0,0
ACSSF,2012e5,wv,000,0043,0000121,060,54,027,06000US5402792676,"Romney district, Hampshire County, West Virginia",2798,1209,3,0,8,36,79,53,86,24,598,65,61,39,105,44,5,3,1589,16,15,0,97,68,68,50,18,668,78,159,86,136,121,9,0
ACSSF,2012e5,wv,000,0043,0000122,060,54,027,06000US5402792820,"Sherman district, Hampshire County, West Virginia",3602,1827,12,19,0,65,90,110,69,64,1027,169,27,0,126,39,10,0,1775,22,14,0,17,57,16,118,27,1139,75,166,76,48,0,0,0
ACSSF,2012e5,wv,000,0043,0000123,060,54,027,06000US5402792988,"Springfield district, Hampshire County, West Virginia",2015,1036,0,20,9,86,76,31,32,0,575,32,38,59,46,0,20,12,979,0,0,8,53,0,98,80,32,500,48,58,29,73,0,0,0
ACSSF,2012e5,wv,000,0043,0000124,060,54,029,06000US5402990312,"Butler district, Hancock County, West Virginia",7570,3335,21,10,54,18,39,26,32,45,1277,284,467,330,500,151,81,0,4235,31,0,19,74,28,114,49,45,1695,225,528,451,689,238,49,0
ACSSF,2012e5,wv,000,0043,0000125,060,54,029,06000US5402990540,"Clay district, Hancock County, West Virginia",7531,3629,51,12,7,82,71,75,102,37,1627,290,440,310,384,81,60,0,3902,18,0,0,86,50,174,144,30,1817,175,458,319,519,82,30,0
ACSSF,2012e5,wv,000,0043,0000126,060,54,029,06000US5402991308,"Grant district, Hancock County, West Virginia",7431,3656,15,3,0,108,42,168,98,85,1962,249,402,167,266,85,6,0,3775,28,3,8,200,71,79,140,73,1509,281,589,298,384,91,0,21
ACSSF,2012e5,wv,000,0043,0000127,060,54,031,06000US5403190372,"Capon district, Hardy County, West Virginia",1951,1001,0,27,7,56,6,90,14,0,506,74,85,63,61,12,0,0,950,49,0,7,31,28,37,8,9,461,62,55,67,95,31,0,10
ACSSF,2012e5,wv,000,0043,0000128,060,54,031,06000US5403191968,"Lost River district, Hardy County, West Virginia",2119,1213,0,0,14,94,0,130,210,12,607,26,41,0,59,20,0,0,906,0,0,5,95,20,12,37,31,314,56,133,63,41,26,44,29
ACSSF,2012e5,wv,000,0043,0000129,060,54,031,06000US5403192232,"Moorefield district, Hardy County, West Virginia",1292,538,2,10,11,17,5,74,9,20,235,29,32,15,58,17,4,0,754,7,4,31,41,53,36,11,0,289,73,83,76,31,15,0,4
ACSSF,2012e5,wv,000,0043,0000130,060,54,031,06000US5403192382,"Old Fields district, Hardy County, West Virginia",2054,1020,8,0,0,43,24,16,49,33,512,122,126,21,66,0,0,0,1034,0,0,11,72,0,19,10,0,457,107,91,118,108,41,0,0
ACSSF,2012e5,wv,000,0043,0000131,060,54,031,06000US5403192928,"South Fork district, Hardy County, West Virginia",2013,1004,9,5,21,61,31,40,56,16,561,20,47,59,19,59,0,0,1009,0,0,0,7,30,39,17,8,559,64,92,76,56,53,8,0
ACSSF,2012e5,wv,000,0043,0000132,060,54,033,06000US5403390975,"Eastern district, Harrison County, West Virginia",8664,3968,0,0,8,47,24,26,52,73,1282,317,665,158,896,188,179,53,4696,2,0,0,62,37,114,98,32,1547,292,796,400,932,247,90,47
ACSSF,2012e5,wv,000,0043,0000133,060,54,033,06000US5403392352,"Northern district, Harrison County, West Virginia",8136,3984,34,21,44,146,195,103,217,13,1937,250,471,163,275,89,3,23,4152,36,7,0,166,73,115,129,71,1894,259,550,350,293,182,27,0
ACSSF,2012e5,wv,000,0043,0000134,060,54,033,06000US5403392368,"North Urban district, Harrison County, West Virginia",7213,3440,57,0,49,123,78,78,179,126,1468,105,449,175,382,138,16,17,3773,27,0,22,164,73,229,214,96,1485,310,507,260,299,67,20,0
ACSSF,2012e5,wv,000,0043,0000135,060,54,033,06000US5403392923,"Southern district, Harrison County, West Virginia",9237,4395,24,0,6,120,142,151,175,19,1843,250,620,153,563,227,79,23,4842,24,5,52,110,121,105,127,62,1916,385,747,319,571,266,22,10
ACSSF,2012e5,wv,000,0043,0000136,060,54,033,06000US5403392932,"South Urban district, Harrison County, West Virginia",8033,3547,40,0,14,30,68,115,53,92,1228,258,638,167,513,231,88,12,4486,69,8,11,119,125,129,142,65,1642,383,814,302,436,210,0,31
ACSSF,2012e5,wv,000,0043,0000137,060,54,033,06000US5403392952,"Southwest district, Harrison County, West Virginia",7497,3823,13,0,30,148,62,81,77,51,2010,251,491,125,344,90,8,42,3674,16,3,7,109,125,89,60,54,1650,315,427,236,337,183,29,34
ACSSF,2012e5,wv,000,0043,0000138,060,54,035,06000US5403590976,"Eastern district, Jackson County, West Virginia",6943,3333,13,22,0,165,132,25,144,32,1330,138,549,121,492,11,89,70,3610,52,39,11,175,90,109,119,48,1368,250,466,308,351,180,44,0
ACSSF,2012e5,wv,000,0043,0000139,060,54,035,06000US5403592353,"Northern district, Jackson County, West Virginia",6151,2893,8,0,0,98,99,138,102,43,1293,140,432,104,335,35,29,37,3258,22,0,0,113,35,75,71,53,1345,295,494,185,378,171,10,11
ACSSF,2012e5,wv,000,0043,0000140,060,54,035,06000US5403593605,"Western district, Jackson County, West Virginia",7196,3518,29,0,0,198,203,168,38,27,1351,220,615,230,249,150,24,16,3678,19,20,12,129,66,114,152,9,1490,308,416,330,405,187,7,14
ACSSF,2012e5,wv,000,0043,0000141,060,54,037,06000US5403790504,"Charles Town district, Jefferson County, West Virginia",7757,3558,24,22,178,151,74,215,125,22,1221,169,377,184,536,171,55,34,4199,39,25,4,120,93,110,45,58,1917,368,556,148,387,279,50,0
ACSSF,2012e5,wv,000,0043,0000142,060,54,037,06000US5403791548,"Harpers Ferry district, Jefferson County, West Virginia",6465,3195,20,0,0,147,117,94,88,15,1006,203,400,153,598,277,51,26,3270,20,7,0,50,72,81,65,18,944,269,527,373,534,295,6,9
ACSSF,2012e5,wv,000,0043,0000143,060,54,037,06000US5403791740,"Kabletown district, Jefferson County, West Virginia",8382,4189,22,31,0,187,50,87,14,13,1231,227,638,378,1021,175,51,64,4193,20,0,50,25,73,63,56,68,1021,357,704,404,852,444,45,11
ACSSF,2012e5,wv,000,0043,0000144,060,54,037,06000US5403792160,"Middleway district, Jefferson County, West Virginia",6957,3462,67,22,82,110,38,176,175,32,1432,124,400,155,463,136,29,21,3495,33,0,59,144,84,126,263,42,1473,175,291,162,338,252,53,0
ACSSF,2012e5,wv,000,0043,0000145,060,54,037,06000US5403792760,"Shepherdstown district, Jefferson County, West Virginia",6056,3009,0,0,15,30,111,67,62,27,566,143,423,177,759,314,128,187,3047,10,0,10,0,74,71,95,20,551,153,534,270,580,536,54,89
ACSSF,2012e5,wv,000,0043,0000146,060,54,039,06000US5403990768,"District 1, Kanawha County, West Virginia",31317,14575,145,71,182,614,583,515,469,171,5584,666,2021,546,1899,511,510,88,16742,124,38,143,606,557,527,489,95,6685,1002,2141,1313,1718,858,247,199
ACSSF,2012e5,wv,000,0043,0000147,060,54,039,06000US5403990804,"District 2, Kanawha County, West Virginia",37265,17289,174,20,50,304,286,368,504,121,5030,927,2421,654,3237,1370,1546,277,19976,80,0,78,288,294,339,521,270,6178,1322,2644,1304,3796,1948,752,162
ACSSF,2012e5,wv,000,0043,0000148,060,54,039,06000US5403990840,"District 3, Kanawha County, West Virginia",34414,15926,101,24,134,377,208,297,298,232,6114,1002,2437,901,2529,856,271,145,18488,126,70,35,375,261,334,444,180,7700,1037,2258,1664,2630,1109,111,154
ACSSF,2012e5,wv,000,0043,0000149,060,54,039,06000US5403990876,"District 4, Kanawha County, West Virginia",34859,16829,135,35,181,607,326,466,551,212,7340,840,2332,751,1956,651,329,117,18030,116,42,241,451,495,509,505,112,7615,1217,2059,1125,1894,1231,227,191
ACSSF,2012e5,wv,000,0043,0000150,060,54,041,06000US5404190676,"Courthouse-Collins Settlement district, Lewis County, West Virginia",3757,1854,19,15,0,92,54,140,94,23,958,35,96,77,152,33,66,0,1903,0,39,33,65,27,59,10,13,856,150,174,166,176,108,27,0
ACSSF,2012e5,wv,000,0043,0000151,060,54,041,06000US5404191176,"Freemans Creek district, Lewis County, West Virginia",3908,1973,35,25,52,172,113,59,47,18,925,78,184,37,146,29,45,8,1935,17,11,9,52,44,15,44,27,1094,128,112,143,191,40,0,8
ACSSF,2012e5,wv,000,0043,0000152,060,54,041,06000US5404191480,"Hackers Creek-Skin Creek district, Lewis County, West Virginia",4162,1931,20,0,10,80,51,53,46,35,873,65,239,155,188,23,50,43,2231,8,14,25,55,13,76,25,28,1042,169,204,192,190,146,44,0
ACSSF,2012e5,wv,000,0043,0000153,060,54,043,06000US5404390384,"Carroll district, Lincoln County, West Virginia",2815,1233,29,11,2,147,12,62,66,9,519,72,149,10,79,30,36,0,1582,17,0,18,50,55,89,75,0,777,103,150,72,108,58,7,3
ACSSF,2012e5,wv,000,0043,0000154,060,54,043,06000US5404390960,"Duval district, Lincoln County, West Virginia",2967,1572,43,52,0,236,73,105,42,15,722,90,163,11,20,0,0,0,1395,0,0,7,197,74,60,105,14,586,59,130,74,28,54,7,0
ACSSF,2012e5,wv,000,0043,0000155,060,54,043,06000US5404391572,"Harts Creek district, Lincoln County, West Virginia",2453,1199,11,42,22,144,100,33,43,0,511,0,63,135,38,43,14,0,1254,25,0,38,151,15,82,0,24,442,69,141,82,54,108,23,0
ACSSF,2012e5,wv,000,0043,0000156,060,54,043,06000US5404391812,"Laurel Hill district, Lincoln County, West Virginia",1423,701,32,15,9,129,19,30,0,28,257,24,138,0,0,20,0,0,722,65,0,21,57,56,22,72,11,233,24,148,0,13,0,0,0
ACSSF,2012e5,wv,000,0043,0000157,060,54,043,06000US5404392784,"Sheridan district, Lincoln County, West Virginia",3434,1694,41,16,6,165,185,91,88,35,752,32,86,118,46,22,11,0,1740,13,16,41,171,58,109,75,15,706,59,299,85,57,36,0,0
ACSSF,2012e5,wv,000,0043,0000158,060,54,043,06000US5404393516,"Washington district, Lincoln County, West Virginia",2105,1041,0,8,0,69,23,51,28,11,460,104,164,0,123,0,0,0,1064,0,0,39,64,40,11,45,0,492,54,110,17,126,34,32,0
ACSSF,2012e5,wv,000,0043,0000159,060,54,045,06000US5404590453,"Central district, Logan County, West Virginia",7989,3940,43,55,86,170,230,81,208,0,1754,126,568,242,289,34,49,5,4049,60,4,66,229,213,119,225,53,1503,279,459,320,353,149,11,6
ACSSF,2012e5,wv,000,0043,0000160,060,54,045,06000US5404590979,"Eastern district, Logan County, West Virginia",9721,4638,36,26,80,309,134,208,232,34,2374,183,411,252,210,104,44,1,5083,10,62,92,295,271,163,179,6,2047,334,676,403,266,270,9,0
ACSSF,2012e5,wv,000,0043,0000161,060,54,045,06000US5404593608,"Western district, Logan County, West Virginia",8604,4239,0,79,82,403,171,121,213,69,1855,293,615,147,161,30,0,0,4365,34,76,64,311,172,112,285,20,1861,167,446,472,221,124,0,0
ACSSF,2012e5,wv,000,0043,0000162,060,54,047,06000US5404790168,"Big Creek district, McDowell County, West Virginia",3979,1932,26,48,81,245,178,175,137,46,703,66,124,57,46,0,0,0,2047,18,4,48,210,162,136,115,24,905,51,154,41,136,19,24,0
ACSSF,2012e5,wv,000,0043,0000163,060,54,047,06000US5404790240,"Browns Creek district, McDowell County, West Virginia",4270,2120,45,61,80,213,97,142,136,19,847,129,167,32,93,37,22,0,2150,45,4,31,137,113,149,42,42,1036,128,168,68,140,17,25,5
ACSSF,2012e5,wv,000,0043,0000164,060,54,047,06000US5404792345,"North Elkin district, McDowell County, West Virginia",3539,1636,7,19,84,122,95,180,58,0,643,57,227,29,93,22,0,0,1903,0,4,101,142,126,111,72,8,834,98,265,56,68,18,0,0
ACSSF,2012e5,wv,000,0043,0000165,060,54,047,06000US5404792712,"Sandy River district, McDowell County, West Virginia",4076,2000,19,46,190,338,124,144,202,43,625,44,103,20,72,28,2,0,2076,8,7,179,195,171,170,73,0,852,105,183,96,4,19,0,14
ACSSF,2012e5,wv,000,0043,0000166,060,54,049,06000US5404992154,"Middletown district, Marion County, West Virginia",11304,5354,43,22,9,75,174,136,104,50,1788,387,806,211,961,352,140,96,5950,30,6,35,190,111,170,156,58,2228,376,888,372,917,349,47,17
ACSSF,2012e5,wv,000,0043,0000167,060,54,049,06000US5404992418,"Palatine district, Marion County, West Virginia",15634,7265,26,8,80,279,114,276,278,29,2653,370,1052,406,1095,496,73,30,8369,8,0,8,232,220,199,135,50,3443,418,1098,638,1276,487,128,29
ACSSF,2012e5,wv,000,0043,0000168,060,54,049,06000US5404993594,"West Augusta district, Marion County, West Virginia",12156,6059,83,0,56,233,198,300,315,57,2997,372,632,136,482,120,15,63,6097,65,15,49,183,167,187,218,37,2811,474,832,420,390,223,18,8
ACSSF,2012e5,wv,000,0043,0000169,060,54,051,06000US5405190780,"District 1, Marshall County, West Virginia",7698,3614,41,0,0,89,79,55,65,46,1776,248,358,308,360,144,22,23,4084,21,5,10,44,76,97,80,35,1888,309,559,284,513,144,5,14
ACSSF,2012e5,wv,000,0043,0000170,060,54,051,06000US5405190816,"District 2, Marshall County, West Virginia",7414,3527,57,0,14,87,12,48,111,78,1473,360,537,285,339,30,20,76,3887,87,0,22,69,96,61,195,49,2049,188,279,412,253,76,43,8
ACSSF,2012e5,wv,000,0043,0000171,060,54,051,06000US5405190852,"District 3, Marshall County, West Virginia",8622,4245,35,0,46,102,87,97,141,53,2074,224,524,398,228,120,63,53,4377,33,13,36,92,65,42,117,52,1849,324,681,395,405,204,57,12
ACSSF,2012e5,wv,000,0043,0000172,060,54,053,06000US5405390048,"Arbuckle district, Mason County, West Virginia",881,376,21,0,0,19,19,14,0,0,205,25,38,20,0,0,15,0,505,0,0,0,0,15,0,0,0,292,26,89,0,83,0,0,0
ACSSF,2012e5,wv,000,0043,0000173,060,54,053,06000US5405390612,"Clendenin district, Mason County, West Virginia",2850,1403,11,0,0,94,7,120,58,14,730,93,152,49,66,0,9,0,1447,55,41,2,62,56,84,33,12,695,97,173,68,45,21,3,0
ACSSF,2012e5,wv,000,0043,0000174,060,54,053,06000US5405390648,"Cologne district, Mason County, West Virginia",1312,609,22,0,0,24,39,39,95,0,293,5,67,0,22,3,0,0,703,0,0,7,24,47,51,53,0,311,34,72,10,81,13,0,0
ACSSF,2012e5,wv,000,0043,0000175,060,54,053,06000US5405390660,"Cooper district, Mason County, West Virginia",1379,586,10,0,0,34,0,0,14,9,248,56,97,45,73,0,0,0,793,0,0,0,67,29,34,25,0,341,48,86,103,11,49,0,0
ACSSF,2012e5,wv,000,0043,0000176,060,54,053,06000US5405391260,"Graham district, Mason County, West Virginia",2011,938,0,0,0,36,6,48,22,2,460,44,214,57,41,8,0,0,1073,0,0,0,38,16,30,38,19,470,57,104,174,90,33,0,4
ACSSF,2012e5,wv,000,0043,0000177,060,54,053,06000US5405391512,"Hannan district, Mason County, West Virginia",1573,779,0,30,21,76,31,32,0,0,330,0,43,34,134,48,0,0,794,68,0,21,61,0,21,19,0,326,18,204,4,52,0,0,0
ACSSF,2012e5,wv,000,0043,0000178,060,54,053,06000US5405391860,"Lewis district, Mason County, West Virginia",4212,1989,14,0,52,58,38,80,0,0,784,208,308,179,140,50,45,33,2223,15,25,36,289,59,67,103,34,909,142,137,176,147,76,8,0
ACSSF,2012e5,wv,000,0043,0000179,060,54,053,06000US5405392652,"Robinson district, Mason County, West Virginia",2455,1083,21,0,2,117,1,29,0,22,413,47,168,123,63,63,14,0,1372,0,0,22,29,53,51,43,7,336,111,254,281,132,53,0,0
ACSSF,2012e5,wv,000,0043,0000180,060,54,053,06000US5405393264,"Union district, Mason County, West Virginia",860,443,14,0,0,38,0,50,22,0,232,0,36,13,38,0,0,0,417,7,0,0,0,27,20,0,0,243,0,82,0,38,0,0,0
ACSSF,2012e5,wv,000,0043,0000181,060,54,053,06000US5405393432,"Waggener district, Mason County, West Virginia",1941,930,0,0,2,42,23,33,31,63,432,29,93,39,132,0,11,0,1011,6,1,0,13,31,65,6,8,478,66,167,95,71,4,0,0
ACSSF,2012e5,wv,000,0043,0000182,060,54,055,06000US5405590900,"District I, Mercer County, West Virginia",13474,6096,59,1,26,314,252,260,180,54,2256,259,1090,190,773,200,165,17,7378,47,21,105,118,140,343,276,116,2739,400,1096,568,887,472,31,19
ACSSF,2012e5,wv,000,0043,0000183,060,54,055,06000US5405590912,"District II, Mercer County, West Virginia",16242,7232,149,54,141,381,279,289,165,130,2735,408,1037,221,829,156,174,84,9010,2,22,133,342,330,237,236,103,3781,536,1056,483,1185,467,50,47
ACSSF,2012e5,wv,000,0043,0000184,060,54,055,06000US5405590924,"District III, Mercer County, West Virginia",14169,7102,123,55,161,424,264,413,274,40,3092,303,925,254,526,193,34,21,7067,47,8,66,338,235,243,290,78,3100,283,693,364,954,281,58,29
ACSSF,2012e5,wv,000,0043,0000185,060,54,057,06000US5405790784,"District 1, Mineral County, West Virginia",6858,3517,4,0,3,157,49,137,107,100,1898,160,372,239,176,90,9,16,3341,12,1,26,77,36,85,105,55,1577,226,391,398,189,162,1,0
ACSSF,2012e5,wv,000,0043,0000186,060,54,057,06000US5405790820,"District 2, Mineral County, West Virginia",6150,2638,53,12,19,127,24,12,103,16,1153,131,309,88,288,237,36,30,3512,0,0,0,99,120,83,77,122,1502,291,279,360,257,284,16,22
ACSSF,2012e5,wv,000,0043,0000187,060,54,057,06000US5405790856,"District 3, Mineral County, West Virginia",6481,3192,0,0,7,66,75,84,80,7,1720,174,327,259,236,70,30,57,3289,19,0,0,63,54,69,130,138,1448,157,361,405,351,91,2,1
ACSSF,2012e5,wv,000,0043,0000188,060,54,059,06000US5405990141,"Beech Ben Mate district, Mingo County, West Virginia",2353,1061,10,32,42,58,55,113,36,0,549,14,114,12,20,6,0,0,1292,0,26,0,176,87,44,83,0,476,37,183,96,73,11,0,0
ACSSF,2012e5,wv,000,0043,0000189,060,54,059,06000US5405991770,"Kermit Harvey district, Mingo County, West Virginia",2817,1410,9,0,101,203,48,101,89,0,556,51,139,58,52,3,0,0,1407,21,52,22,174,85,47,54,9,468,106,152,63,118,36,0,0
ACSSF,2012e5,wv,000,0043,0000190,060,54,059,06000US5405991848,"Lee district, Mingo County, West Virginia",2844,1311,11,9,18,85,63,46,46,4,710,64,142,73,40,0,0,0,1533,10,9,16,57,71,97,75,22,626,149,184,150,40,27,0,0
