FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,GEO_ID,GEO_NAME,Total:,"Less than $10,000","$10,000 to $14,999","$15,000 to $19,999","$20,000 to $24,999","$25,000 to $29,999","$30,000 to $34,999","$35,000 to $39,999","$40,000 to $44,999","$45,000 to $49,999","$50,000 to $59,999","$60,000 to $74,999","$75,000 to $99,999","$100,000 to $124,999","$125,000 to $149,999","$150,000 to $199,999","$200,000 or more"
ACSSF,2013e5,wv,000,0059,0000149,060,54,039,06000US5403990876,"District 4, Kanawha County, West Virginia",20661,1547,1492,1484,1616,1078,924,1261,1118,1242,1962,1908,2434,1082,642,467,404
ACSSF,2013e5,wv,000,0059,0000150,060,54,041,06000US5404190676,"Courthouse-Collins Settlement district, Lewis County, West Virginia",1924,271,174,81,120,206,75,106,117,91,117,145,208,68,53,37,55
ACSSF,2013e5,wv,000,0059,0000151,060,54,041,06000US5404191176,"Freemans Creek district, Lewis County, West Virginia",2125,210,118,269,238,123,125,177,104,98,124,148,186,89,69,19,28
ACSSF,2013e5,wv,000,0059,0000152,060,54,041,06000US5404191480,"Hackers Creek-Skin Creek district, Lewis County, West Virginia",2402,263,104,169,184,195,183,153,136,129,105,143,308,174,67,33,56
ACSSF,2013e5,wv,000,0059,0000153,060,54,043,06000US5404390770,"District 1, Lincoln County, West Virginia",2816,367,114,297,176,290,217,107,139,125,137,205,396,119,115,0,12
ACSSF,2013e5,wv,000,0059,0000154,060,54,043,06000US5404390806,"District 2, Lincoln County, West Virginia",2710,286,170,316,214,129,148,147,89,138,350,311,242,117,46,0,7
ACSSF,2013e5,wv,000,0059,0000155,060,54,043,06000US5404390842,"District 3, Lincoln County, West Virginia",2890,368,411,242,145,161,96,175,164,100,251,358,195,77,59,69,19
ACSSF,2013e5,wv,000,0059,0000156,060,54,045,06000US5404590453,"Central district, Logan County, West Virginia",4508,637,250,436,229,247,265,290,167,176,388,466,434,293,99,69,62
ACSSF,2013e5,wv,000,0059,0000157,060,54,045,06000US5404590979,"Eastern district, Logan County, West Virginia",5710,720,253,402,559,405,369,297,210,217,344,518,789,311,118,156,42
ACSSF,2013e5,wv,000,0059,0000158,060,54,045,06000US5404593608,"Western district, Logan County, West Virginia",4481,418,374,549,377,296,226,254,155,148,424,333,420,310,140,44,13
ACSSF,2013e5,wv,000,0059,0000159,060,54,047,06000US5404790168,"Big Creek district, McDowell County, West Virginia",2249,492,266,197,346,142,89,99,61,74,66,203,65,91,4,47,7
ACSSF,2013e5,wv,000,0059,0000160,060,54,047,06000US5404790240,"Browns Creek district, McDowell County, West Virginia",2081,360,241,201,255,113,68,141,89,86,165,89,154,95,7,7,10
ACSSF,2013e5,wv,000,0059,0000161,060,54,047,06000US5404792345,"North Elkin district, McDowell County, West Virginia",1702,388,199,219,70,106,124,80,115,57,89,154,38,35,3,1,24
ACSSF,2013e5,wv,000,0059,0000162,060,54,047,06000US5404792712,"Sandy River district, McDowell County, West Virginia",2197,480,247,393,148,111,127,81,116,51,108,120,107,53,43,0,12
ACSSF,2013e5,wv,000,0059,0000163,060,54,049,06000US5404992154,"Middletown district, Marion County, West Virginia",7004,946,484,704,533,407,474,326,423,277,477,548,674,316,192,137,86
ACSSF,2013e5,wv,000,0059,0000164,060,54,049,06000US5404992418,"Palatine district, Marion County, West Virginia",9014,439,750,496,617,510,511,424,417,318,820,881,1326,670,353,299,183
ACSSF,2013e5,wv,000,0059,0000165,060,54,049,06000US5404993594,"West Augusta district, Marion County, West Virginia",6575,454,409,676,455,484,382,318,331,362,508,654,844,388,130,149,31
ACSSF,2013e5,wv,000,0059,0000166,060,54,051,06000US5405190780,"District 1, Marshall County, West Virginia",4435,315,317,291,245,275,278,272,266,252,311,562,510,253,174,60,54
ACSSF,2013e5,wv,000,0059,0000167,060,54,051,06000US5405190816,"District 2, Marshall County, West Virginia",4690,533,412,342,489,342,285,306,263,144,346,412,413,269,32,32,70
ACSSF,2013e5,wv,000,0059,0000168,060,54,051,06000US5405190852,"District 3, Marshall County, West Virginia",4917,322,234,307,441,367,337,193,289,228,330,659,633,212,175,101,89
ACSSF,2013e5,wv,000,0059,0000169,060,54,053,06000US5405390048,"Arbuckle district, Mason County, West Virginia",458,0,28,30,64,54,0,18,36,20,29,56,0,31,70,0,22
ACSSF,2013e5,wv,000,0059,0000170,060,54,053,06000US5405390612,"Clendenin district, Mason County, West Virginia",1445,93,68,114,176,150,101,48,49,66,114,114,222,51,79,0,0
ACSSF,2013e5,wv,000,0059,0000171,060,54,053,06000US5405390648,"Cologne district, Mason County, West Virginia",615,101,19,55,59,72,35,48,34,43,16,53,48,14,0,0,18
ACSSF,2013e5,wv,000,0059,0000172,060,54,053,06000US5405390660,"Cooper district, Mason County, West Virginia",755,42,41,36,28,39,94,26,26,55,109,45,152,25,14,23,0
ACSSF,2013e5,wv,000,0059,0000173,060,54,053,06000US5405391260,"Graham district, Mason County, West Virginia",1132,111,48,128,124,107,81,62,35,37,76,105,136,47,18,17,0
ACSSF,2013e5,wv,000,0059,0000174,060,54,053,06000US5405391512,"Hannan district, Mason County, West Virginia",948,101,230,79,43,5,53,37,9,23,92,138,40,43,0,31,24
ACSSF,2013e5,wv,000,0059,0000175,060,54,053,06000US5405391860,"Lewis district, Mason County, West Virginia",2451,245,171,204,154,194,107,156,218,139,182,150,301,120,50,51,9
ACSSF,2013e5,wv,000,0059,0000176,060,54,053,06000US5405392652,"Robinson district, Mason County, West Virginia",1119,95,37,63,37,128,37,89,102,122,151,105,106,0,21,26,0
ACSSF,2013e5,wv,000,0059,0000177,060,54,053,06000US5405393264,"Union district, Mason County, West Virginia",588,25,50,37,48,9,131,21,0,16,76,46,77,52,0,0,0
ACSSF,2013e5,wv,000,0059,0000178,060,54,053,06000US5405393432,"Waggener district, Mason County, West Virginia",1098,159,68,89,126,43,49,119,58,67,35,56,36,55,44,46,48
ACSSF,2013e5,wv,000,0059,0000179,060,54,055,06000US5405590900,"District I, Mercer County, West Virginia",8001,999,764,615,655,536,496,450,407,537,803,472,504,348,76,237,102
ACSSF,2013e5,wv,000,0059,0000180,060,54,055,06000US5405590912,"District II, Mercer County, West Virginia",9845,1204,804,1009,725,683,662,399,384,381,639,1006,1010,454,222,138,125
ACSSF,2013e5,wv,000,0059,0000181,060,54,055,06000US5405590924,"District III, Mercer County, West Virginia",7795,859,530,536,795,501,498,547,507,262,635,654,725,345,142,175,84
ACSSF,2013e5,wv,000,0059,0000182,060,54,057,06000US5405790784,"District 1, Mineral County, West Virginia",3819,537,432,330,307,208,279,151,95,157,270,333,362,280,56,7,15
ACSSF,2013e5,wv,000,0059,0000183,060,54,057,06000US5405790820,"District 2, Mineral County, West Virginia",3720,596,209,611,523,247,299,122,112,78,341,80,237,128,61,51,25
ACSSF,2013e5,wv,000,0059,0000184,060,54,057,06000US5405790856,"District 3, Mineral County, West Virginia",3641,388,272,244,239,212,237,245,199,181,165,368,396,245,116,68,66
ACSSF,2013e5,wv,000,0059,0000185,060,54,059,06000US5405990141,"Beech Ben Mate district, Mingo County, West Virginia",1467,166,126,166,155,111,117,23,43,113,73,63,143,128,12,28,0
ACSSF,2013e5,wv,000,0059,0000186,060,54,059,06000US5405991770,"Kermit Harvey district, Mingo County, West Virginia",1577,285,144,166,123,87,112,41,64,43,111,119,189,37,37,19,0
ACSSF,2013e5,wv,000,0059,0000187,060,54,059,06000US5405991848,"Lee district, Mingo County, West Virginia",1509,218,168,106,123,65,24,25,64,44,83,107,168,227,36,44,7
ACSSF,2013e5,wv,000,0059,0000188,060,54,059,06000US5405992064,"Magnolia district, Mingo County, West Virginia",1140,216,91,63,49,86,55,24,51,64,57,68,161,108,15,32,0
ACSSF,2013e5,wv,000,0059,0000189,060,54,059,06000US5405993012,"Stafford district, Mingo County, West Virginia",1644,236,154,83,135,116,115,123,27,111,59,168,172,69,43,29,4
ACSSF,2013e5,wv,000,0059,0000190,060,54,059,06000US5405993162,"Tug Hardee district, Mingo County, West Virginia",1692,118,78,180,87,133,69,90,88,127,198,175,215,45,25,40,24
ACSSF,2013e5,wv,000,0059,0000191,060,54,059,06000US5405993696,"Williamson district, Mingo County, West Virginia",1798,313,50,128,78,104,145,46,110,48,118,175,213,63,86,56,65
ACSSF,2013e5,wv,000,0059,0000192,060,54,061,06000US5406190456,"Central district, Monongalia County, West Virginia",10120,2634,743,739,515,422,364,353,282,391,494,759,874,556,374,274,346
ACSSF,2013e5,wv,000,0059,0000193,060,54,061,06000US5406190983,"Eastern district, Monongalia County, West Virginia",15857,2412,905,800,836,611,563,683,454,437,1319,1276,1738,1417,678,805,923
ACSSF,2013e5,wv,000,0059,0000194,060,54,061,06000US5406193612,"Western district, Monongalia County, West Virginia",10472,903,528,628,691,705,629,498,491,499,817,1190,1176,727,415,303,272
ACSSF,2013e5,wv,000,0059,0000195,060,54,063,06000US5406390457,"Central district, Monroe County, West Virginia",1975,137,109,129,207,132,129,75,207,111,178,173,204,158,26,0,0
ACSSF,2013e5,wv,000,0059,0000196,060,54,063,06000US5406390984,"Eastern district, Monroe County, West Virginia",1812,164,158,125,153,140,165,99,104,63,135,306,90,54,8,48,0
ACSSF,2013e5,wv,000,0059,0000197,060,54,063,06000US5406393613,"Western district, Monroe County, West Virginia",1861,45,63,99,193,123,196,70,62,144,215,261,206,87,28,53,16
ACSSF,2013e5,wv,000,0059,0000198,060,54,065,06000US5406590786,"District 1, Morgan County, West Virginia",2386,344,393,176,167,127,152,173,51,90,110,167,149,112,67,95,13
ACSSF,2013e5,wv,000,0059,0000199,060,54,065,06000US5406590822,"District 2, Morgan County, West Virginia",2698,340,221,218,109,143,203,126,228,76,178,192,306,167,94,35,62
ACSSF,2013e5,wv,000,0059,0000200,060,54,065,06000US5406590858,"District 3, Morgan County, West Virginia",2259,136,139,132,261,181,127,160,238,61,191,202,235,140,0,40,16
ACSSF,2013e5,wv,000,0059,0000201,060,54,067,06000US5406790132,"Beaver district, Nicholas County, West Virginia",3051,450,262,308,288,324,222,157,187,108,209,186,154,133,17,12,34
ACSSF,2013e5,wv,000,0059,0000202,060,54,067,06000US5406791344,"Grant district, Nicholas County, West Virginia",693,106,75,0,78,26,46,19,19,64,32,39,128,42,0,0,19
ACSSF,2013e5,wv,000,0059,0000203,060,54,067,06000US5406791500,"Hamilton district, Nicholas County, West Virginia",1096,44,96,25,57,87,11,77,53,46,121,81,148,72,106,34,38
ACSSF,2013e5,wv,000,0059,0000204,060,54,067,06000US5406791716,"Jefferson district, Nicholas County, West Virginia",544,74,68,15,5,43,15,44,51,28,63,61,29,26,22,0,0
ACSSF,2013e5,wv,000,0059,0000205,060,54,067,06000US5406791752,"Kentucky district, Nicholas County, West Virginia",1670,146,43,118,118,78,41,78,113,93,139,171,196,80,38,62,156
ACSSF,2013e5,wv,000,0059,0000206,060,54,067,06000US5406793072,"Summersville district, Nicholas County, West Virginia",2347,144,182,124,269,193,126,118,139,80,316,191,108,185,57,58,57
ACSSF,2013e5,wv,000,0059,0000207,060,54,067,06000US5406793660,"Wilderness district, Nicholas County, West Virginia",1256,132,67,27,107,90,66,33,78,146,28,177,173,63,25,9,35
ACSSF,2013e5,wv,000,0059,0000208,060,54,069,06000US5406990788,"District 1, Ohio County, West Virginia",6306,443,323,487,377,411,347,316,354,284,507,609,723,373,218,297,237
ACSSF,2013e5,wv,000,0059,0000209,060,54,069,06000US5406990824,"District 2, Ohio County, West Virginia",5935,988,614,421,368,495,352,293,272,188,575,414,379,185,162,130,99
ACSSF,2013e5,wv,000,0059,0000210,060,54,069,06000US5406990862,"District 3, Ohio County, West Virginia",6312,472,383,427,354,560,308,328,297,213,562,701,654,467,249,157,180
ACSSF,2013e5,wv,000,0059,0000211,060,54,071,06000US5407190462,"Central district, Pendleton County, West Virginia",997,159,94,88,28,61,53,33,31,20,137,41,160,77,2,13,0
ACSSF,2013e5,wv,000,0059,0000212,060,54,071,06000US5407190987,"Eastern district, Pendleton County, West Virginia",1266,158,90,113,81,96,75,57,97,70,42,95,158,78,25,21,10
ACSSF,2013e5,wv,000,0059,0000213,060,54,071,06000US5407193615,"Western district, Pendleton County, West Virginia",1011,110,84,135,86,89,70,29,84,23,56,72,83,61,4,0,25
ACSSF,2013e5,wv,000,0059,0000214,060,54,073,06000US5407390892,"District A, Pleasants County, West Virginia",753,70,66,61,54,39,53,13,25,37,51,65,92,33,58,21,15
ACSSF,2013e5,wv,000,0059,0000215,060,54,073,06000US5407390894,"District B, Pleasants County, West Virginia",594,50,49,43,36,55,69,0,46,15,23,36,76,66,19,11,0
ACSSF,2013e5,wv,000,0059,0000216,060,54,073,06000US5407390896,"District C, Pleasants County, West Virginia",711,87,24,33,34,49,49,81,48,9,54,61,98,53,18,13,0
ACSSF,2013e5,wv,000,0059,0000217,060,54,073,06000US5407390898,"District D, Pleasants County, West Virginia",689,40,15,30,88,53,72,4,22,42,66,105,39,65,17,31,0
ACSSF,2013e5,wv,000,0059,0000218,060,54,075,06000US5407590996,"Edray district, Pocahontas County, West Virginia",1405,113,135,224,87,71,59,88,80,70,189,129,57,18,48,24,13
ACSSF,2013e5,wv,000,0059,0000219,060,54,075,06000US5407591416,"Greenbank district, Pocahontas County, West Virginia",1000,81,68,125,110,84,96,12,34,71,93,57,76,29,7,29,28
ACSSF,2013e5,wv,000,0059,0000220,060,54,075,06000US5407591656,"Huntersville district, Pocahontas County, West Virginia",552,15,14,75,52,56,40,53,24,14,47,69,18,60,15,0,0
ACSSF,2013e5,wv,000,0059,0000221,060,54,075,06000US5407591944,"Little Levels district, Pocahontas County, West Virginia",737,38,50,92,75,97,54,39,75,62,32,67,41,15,0,0,0
ACSSF,2013e5,wv,000,0059,0000222,060,54,077,06000US5407791096,"Fifth district, Preston County, West Virginia",2314,159,147,161,144,111,142,129,127,166,405,222,223,131,16,17,14
ACSSF,2013e5,wv,000,0059,0000223,060,54,077,06000US5407791100,"First district, Preston County, West Virginia",2618,143,162,152,179,147,210,181,104,97,236,399,257,173,47,73,58
ACSSF,2013e5,wv,000,0059,0000224,060,54,077,06000US5407791134,"Fourth district, Preston County, West Virginia",2327,199,151,194,136,143,211,130,134,112,293,222,258,50,28,28,38
ACSSF,2013e5,wv,000,0059,0000225,060,54,077,06000US5407792742,"Second district, Preston County, West Virginia",2712,173,108,154,198,63,119,83,215,109,228,416,420,174,88,114,50
ACSSF,2013e5,wv,000,0059,0000226,060,54,077,06000US5407793102,"Third district, Preston County, West Virginia",2726,204,210,285,189,142,107,191,138,185,290,230,274,90,146,23,22
ACSSF,2013e5,wv,000,0059,0000227,060,54,079,06000US5407990292,"Buffalo-Union district, Putnam County, West Virginia",4144,257,247,165,294,251,332,185,266,131,418,425,540,285,148,136,64
ACSSF,2013e5,wv,000,0059,0000228,060,54,079,06000US5407990720,"Curry district, Putnam County, West Virginia",3694,235,237,103,282,334,320,156,179,112,318,325,543,227,125,97,101
ACSSF,2013e5,wv,000,0059,0000229,060,54,079,06000US5407992508,"Pocatalico district, Putnam County, West Virginia",3395,331,150,173,341,141,246,183,225,229,292,341,401,155,72,63,52
ACSSF,2013e5,wv,000,0059,0000230,060,54,079,06000US5407992736,"Scott district, Putnam County, West Virginia",4393,196,142,247,170,170,183,116,285,110,540,395,624,522,251,196,246
ACSSF,2013e5,wv,000,0059,0000231,060,54,079,06000US5407993090,"Teays district, Putnam County, West Virginia",5765,360,79,64,289,88,334,138,366,278,434,451,936,685,413,561,289
ACSSF,2013e5,wv,000,0059,0000232,060,54,081,06000US5408190792,"District 1, Raleigh County, West Virginia",9704,586,791,792,699,640,462,395,716,407,811,924,1254,681,329,151,66
ACSSF,2013e5,wv,000,0059,0000233,060,54,081,06000US5408190828,"District 2, Raleigh County, West Virginia",10402,1254,831,834,603,758,682,468,509,339,866,1103,914,568,393,162,118
ACSSF,2013e5,wv,000,0059,0000234,060,54,081,06000US5408190864,"District 3, Raleigh County, West Virginia",11258,1117,940,716,929,558,863,457,591,724,650,900,1177,670,402,326,238
ACSSF,2013e5,wv,000,0059,0000235,060,54,083,06000US5408390156,"Beverly district, Randolph County, West Virginia",1876,273,113,181,72,96,120,78,78,108,202,188,174,90,65,26,12
ACSSF,2013e5,wv,000,0059,0000236,060,54,083,06000US5408390936,"Dry Fork district, Randolph County, West Virginia",667,24,37,72,75,75,83,37,41,20,60,60,28,43,0,0,12
ACSSF,2013e5,wv,000,0059,0000237,060,54,083,06000US5408391668,"Huttonsville district, Randolph County, West Virginia",904,201,109,73,37,86,24,67,46,11,115,73,39,11,0,0,12
ACSSF,2013e5,wv,000,0059,0000238,060,54,083,06000US5408391824,"Leadsville district, Randolph County, West Virginia",5234,564,357,398,417,368,337,283,236,216,506,554,406,355,52,148,37
ACSSF,2013e5,wv,000,0059,0000239,060,54,083,06000US5408392148,"Middle Fork district, Randolph County, West Virginia",289,0,11,29,15,47,9,26,6,13,52,9,21,36,15,0,0
ACSSF,2013e5,wv,000,0059,0000240,060,54,083,06000US5408392220,"Mingo district, Randolph County, West Virginia",382,51,15,58,21,39,17,13,35,10,30,38,22,21,0,12,0
ACSSF,2013e5,wv,000,0059,0000241,060,54,083,06000US5408392292,"New Interest district, Randolph County, West Virginia",456,32,21,40,29,8,44,14,26,6,54,52,51,15,23,41,0
ACSSF,2013e5,wv,000,0059,0000242,060,54,083,06000US5408392640,"Roaring Creek district, Randolph County, West Virginia",683,86,60,90,37,24,57,52,36,43,18,57,58,15,32,10,8
ACSSF,2013e5,wv,000,0059,0000243,060,54,083,06000US5408393420,"Valley Bend district, Randolph County, West Virginia",672,33,38,12,120,29,48,30,48,52,38,132,84,0,0,8,0
ACSSF,2013e5,wv,000,0059,0000244,060,54,085,06000US5408590552,"Clay district, Ritchie County, West Virginia",1425,109,181,135,82,65,82,126,115,71,157,106,103,74,18,1,0
ACSSF,2013e5,wv,000,0059,0000245,060,54,085,06000US5408591380,"Grant district, Ritchie County, West Virginia",706,51,48,32,74,62,66,55,51,18,14,126,64,30,0,15,0
ACSSF,2013e5,wv,000,0059,0000246,060,54,085,06000US5408592244,"Murphy district, Ritchie County, West Virginia",487,23,41,19,82,17,37,11,60,70,66,40,12,9,0,0,0
ACSSF,2013e5,wv,000,0059,0000247,060,54,085,06000US5408593336,"Union district, Ritchie County, West Virginia",1414,201,216,86,117,93,49,58,67,102,55,132,129,57,34,12,6
ACSSF,2013e5,wv,000,0059,0000248,060,54,087,06000US5408790906,"District I, Roane County, West Virginia",1864,190,212,183,115,164,91,72,156,76,124,216,92,59,73,7,34
ACSSF,2013e5,wv,000,0059,0000249,060,54,087,06000US5408790918,"District II, Roane County, West Virginia",2012,333,225,305,157,240,94,49,74,66,160,91,73,28,34,63,20
ACSSF,2013e5,wv,000,0059,0000250,060,54,087,06000US5408790930,"District III, Roane County, West Virginia",2099,232,216,175,197,257,120,40,62,77,185,171,263,47,39,18,0
ACSSF,2013e5,wv,000,0059,0000251,060,54,089,06000US5408990216,"Bluestone River district, Summers County, West Virginia",1906,225,130,322,91,153,177,89,72,70,112,150,161,112,12,30,0
ACSSF,2013e5,wv,000,0059,0000252,060,54,089,06000US5408991440,"Greenbrier River district, Summers County, West Virginia",1850,218,164,148,133,94,112,124,137,139,225,145,78,51,33,44,5
ACSSF,2013e5,wv,000,0059,0000253,060,54,089,06000US5408992316,"New River district, Summers County, West Virginia",1594,240,207,27,80,112,131,103,87,32,90,135,263,46,22,9,10
ACSSF,2013e5,wv,000,0059,0000254,060,54,091,06000US5409190993,"Eastern district, Taylor County, West Virginia",2282,283,181,139,181,89,180,172,98,48,63,320,299,121,70,21,17
ACSSF,2013e5,wv,000,0059,0000255,060,54,091,06000US5409193175,"Tygart district, Taylor County, West Virginia",2091,233,185,239,140,85,133,152,107,110,221,178,209,58,13,17,11
ACSSF,2013e5,wv,000,0059,0000256,060,54,091,06000US5409193621,"Western district, Taylor County, West Virginia",2505,178,197,153,240,81,110,124,100,119,178,225,335,212,149,23,81
ACSSF,2013e5,wv,000,0059,0000257,060,54,093,06000US5409390192,"Black Fork district, Tucker County, West Virginia",1501,203,133,128,50,62,91,78,72,97,227,83,187,69,17,4,0
ACSSF,2013e5,wv,000,0059,0000258,060,54,093,06000US5409390624,"Clover district, Tucker County, West Virginia",141,21,32,0,4,23,0,0,5,0,27,11,18,0,0,0,0
ACSSF,2013e5,wv,000,0059,0000259,060,54,093,06000US5409390744,"Davis district, Tucker County, West Virginia",317,55,23,12,23,36,24,12,7,11,0,27,37,26,6,18,0
ACSSF,2013e5,wv,000,0059,0000260,060,54,093,06000US5409390948,"Dry Fork district, Tucker County, West Virginia",304,0,7,0,40,20,29,11,50,9,10,0,40,59,7,11,11
