FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,GEO_ID,GEO_NAME,Total:,Male:,No schooling completed,Nursery to 4th grade,5th and 6th grade,7th and 8th grade,9th grade,10th grade,11th grade,"12th grade, no diploma","High school graduate, GED, or alternative","Some college, less than 1 year","Some college, 1 or more years, no degree",Associate's degree,Bachelor's degree,Master's degree,Professional school degree,Doctorate degree,Female:,No schooling completed,Nursery to 4th grade,5th and 6th grade,7th and 8th grade,9th grade,10th grade,11th grade,"12th grade, no diploma","High school graduate, GED, or alternative","Some college, less than 1 year","Some college, 1 or more years, no degree",Associate's degree,Bachelor's degree,Master's degree,Professional school degree,Doctorate degree
ACSSF,2010e5,wv,000,0040,0000866,070,54,079,07000US540799273639532,"Hurricane city (part), Scott district, Putnam County, West Virginia",35,18,0,0,8,0,0,0,0,0,1,9,0,0,0,0,0,0,17,0,0,0,0,0,9,0,0,8,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0040,0000867,070,54,079,07000US540799273659068,"Nitro city (part), Scott district, Putnam County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0040,0000868,070,54,079,07000US540799273664516,"Poca town (part), Scott district, Putnam County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0040,0000869,070,54,079,07000US540799273679545,"Teays Valley CDP (part), Scott district, Putnam County, West Virginia",1699,777,0,0,0,0,0,17,0,19,351,76,119,43,69,83,0,0,922,0,0,0,0,0,34,27,0,302,79,224,108,76,72,0,0
ACSSF,2010e5,wv,000,0040,0000870,070,54,079,07000US540799273687988,"Winfield town, Scott district, Putnam County, West Virginia",1791,824,0,0,0,3,7,11,0,0,234,99,98,102,228,33,9,0,967,0,0,0,6,7,26,28,0,315,94,95,158,147,79,6,6
ACSSF,2010e5,wv,000,0040,0000871,070,54,079,07000US540799273699999,"Remainder of Scott district, Scott district, Putnam County, West Virginia",4575,2274,0,0,0,8,21,70,12,29,734,258,119,184,474,135,196,34,2301,24,0,0,5,17,0,58,38,830,125,370,274,375,153,0,32
ACSSF,2010e5,wv,000,0040,0000872,070,54,079,07000US540799309039532,"Hurricane city (part), Teays district, Putnam County, West Virginia",1138,537,0,0,0,0,0,0,0,0,267,23,58,12,127,35,15,0,601,13,0,0,0,0,0,0,0,150,96,135,42,77,57,31,0
ACSSF,2010e5,wv,000,0040,0000873,070,54,079,07000US540799309079545,"Teays Valley CDP (part), Teays district, Putnam County, West Virginia",7895,3730,18,0,0,29,9,49,0,37,994,209,499,248,1079,285,170,104,4165,41,27,0,28,50,89,80,43,1278,353,462,362,766,468,92,26
ACSSF,2010e5,wv,000,0040,0000874,070,54,079,07000US540799309099999,"Remainder of Teays district, Teays district, Putnam County, West Virginia",1263,622,17,0,0,0,0,48,0,0,155,57,78,69,86,97,15,0,641,0,0,0,0,17,0,47,0,166,71,94,17,124,54,0,51
ACSSF,2010e5,wv,000,0040,0000875,070,54,081,07000US540819079205332,"Beckley city (part), District 1, Raleigh County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0040,0000876,070,54,081,07000US540819079208956,"Bolt CDP, District 1, Raleigh County, West Virginia",345,154,0,0,0,18,0,20,0,0,94,0,22,0,0,0,0,0,191,0,0,0,0,0,11,19,0,63,0,36,0,42,20,0,0
ACSSF,2010e5,wv,000,0040,0000877,070,54,081,07000US540819079216516,"Coal City CDP, District 1, Raleigh County, West Virginia",1131,549,0,0,0,100,12,30,11,38,310,0,29,0,19,0,0,0,582,12,13,45,15,0,13,12,0,383,0,0,0,19,70,0,0
ACSSF,2010e5,wv,000,0040,0000878,070,54,081,07000US540819079218508,"Crab Orchard CDP, District 1, Raleigh County, West Virginia",2258,1101,19,0,15,148,11,35,13,10,464,9,176,54,67,80,0,0,1157,58,19,33,0,0,11,53,0,491,76,211,56,92,47,10,0
ACSSF,2010e5,wv,000,0040,0000879,070,54,081,07000US540819079223644,"Eccles CDP, District 1, Raleigh County, West Virginia",289,158,0,0,0,0,0,0,32,0,91,0,0,0,35,0,0,0,131,0,0,0,0,61,0,15,0,0,0,26,29,0,0,0,0
ACSSF,2010e5,wv,000,0040,0000880,070,54,081,07000US540819079230724,"Ghent CDP, District 1, Raleigh County, West Virginia",354,191,0,0,0,35,0,0,0,0,97,20,0,0,21,0,18,0,163,0,0,0,0,0,41,0,0,64,22,18,0,18,0,0,0
ACSSF,2010e5,wv,000,0040,0000881,070,54,081,07000US540819079232068,"Glen White CDP, District 1, Raleigh County, West Virginia",52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0040,0000882,070,54,081,07000US540819079236292,"Helen CDP, District 1, Raleigh County, West Virginia",37,19,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0040,0000883,070,54,081,07000US540819079246468,"Lester town, District 1, Raleigh County, West Virginia",208,94,2,0,0,0,10,11,4,4,45,2,6,4,6,0,0,0,114,2,0,0,2,16,18,3,0,30,2,13,16,12,0,0,0
ACSSF,2010e5,wv,000,0040,0000884,070,54,081,07000US540819079249492,"Mabscott town (part), District 1, Raleigh County, West Virginia",1042,527,3,0,8,28,7,10,51,10,174,29,56,28,81,28,9,5,515,4,0,0,14,22,30,29,3,122,30,80,56,43,79,0,3
ACSSF,2010e5,wv,000,0040,0000885,070,54,081,07000US540819079249564,"MacArthur CDP (part), District 1, Raleigh County, West Virginia",957,441,0,32,0,0,32,11,53,0,135,10,67,56,16,0,29,0,516,0,24,0,9,0,79,51,0,249,20,60,11,13,0,0,0
ACSSF,2010e5,wv,000,0040,0000886,070,54,081,07000US540819079267996,"Rhodell town, District 1, Raleigh County, West Virginia",88,46,0,0,4,16,2,3,0,6,13,2,0,0,0,0,0,0,42,0,0,0,0,0,0,4,0,29,6,0,0,0,3,0,0
ACSSF,2010e5,wv,000,0040,0000887,070,54,081,07000US540819079275172,"Sophia town, District 1, Raleigh County, West Virginia",807,381,3,8,5,56,9,14,8,0,164,29,46,27,9,3,0,0,426,0,0,4,16,32,0,23,9,209,27,49,17,27,12,1,0
ACSSF,2010e5,wv,000,0040,0000888,070,54,081,07000US540819079299999,"District Remainder of 1, District 1, Raleigh County, West Virginia",9824,4836,7,16,77,424,309,194,209,53,2075,227,472,161,456,90,0,66,4988,0,29,66,309,268,141,169,53,1909,348,472,485,505,213,21,0
ACSSF,2010e5,wv,000,0040,0000889,070,54,081,07000US540819082805332,"Beckley city (part), District 2, Raleigh County, West Virginia",5253,2288,37,0,0,62,76,90,0,64,575,171,364,190,336,153,109,61,2965,29,32,30,83,28,169,95,0,1056,318,338,78,431,224,0,54
ACSSF,2010e5,wv,000,0040,0000890,070,54,081,07000US540819082809676,"Bradley CDP, District 2, Raleigh County, West Virginia",1190,589,0,0,0,27,18,32,0,0,320,39,32,56,30,20,0,15,601,0,0,0,14,0,0,0,0,253,83,46,40,106,43,16,0
ACSSF,2010e5,wv,000,0040,0000891,070,54,081,07000US540819082863988,"Piney View CDP, District 2, Raleigh County, West Virginia",668,332,10,0,0,41,0,0,0,0,227,0,43,11,0,0,0,0,336,0,33,0,9,0,27,18,0,158,20,20,18,33,0,0,0
ACSSF,2010e5,wv,000,0040,0000892,070,54,081,07000US540819082865836,"Prosperity CDP, District 2, Raleigh County, West Virginia",1094,430,0,0,0,8,8,20,38,0,199,11,50,54,18,0,24,0,664,12,22,0,8,31,86,34,0,153,0,166,46,83,23,0,0
ACSSF,2010e5,wv,000,0040,0000893,070,54,081,07000US540819082876444,"Stanaford CDP (part), District 2, Raleigh County, West Virginia",649,264,0,0,0,14,40,60,0,0,57,9,71,13,0,0,0,0,385,0,0,0,98,0,64,0,0,110,56,31,15,11,0,0,0
ACSSF,2010e5,wv,000,0040,0000894,070,54,081,07000US540819082899999,"District Remainder of 2, District 2, Raleigh County, West Virginia",8416,3868,46,53,34,245,185,265,143,48,1744,149,499,175,212,33,9,28,4548,54,0,8,237,167,322,248,33,1864,307,568,247,285,200,0,8
ACSSF,2010e5,wv,000,0040,0000895,070,54,081,07000US540819086405260,"Beaver CDP, District 3, Raleigh County, West Virginia",933,444,15,0,0,16,0,0,21,0,232,11,10,72,47,20,0,0,489,0,0,0,9,0,97,16,0,142,82,56,32,35,20,0,0
ACSSF,2010e5,wv,000,0040,0000896,070,54,081,07000US540819086405332,"Beckley city (part), District 3, Raleigh County, West Virginia",6786,2952,6,0,49,61,39,157,116,46,1034,123,496,163,372,158,99,33,3834,125,59,40,180,114,90,201,12,1271,179,632,261,402,244,15,9
ACSSF,2010e5,wv,000,0040,0000897,070,54,081,07000US540819086420164,"Daniels CDP, District 3, Raleigh County, West Virginia",1170,527,0,15,0,19,42,49,14,0,210,44,22,19,46,36,11,0,643,14,0,0,11,49,20,8,0,365,37,70,0,42,27,0,0
ACSSF,2010e5,wv,000,0040,0000898,070,54,081,07000US540819086449492,"Mabscott town (part), District 3, Raleigh County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0040,0000899,070,54,081,07000US540819086449564,"MacArthur CDP (part), District 3, Raleigh County, West Virginia",52,36,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,16,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0040,0000900,070,54,081,07000US540819086473108,"Shady Spring CDP, District 3, Raleigh County, West Virginia",2039,870,0,0,17,33,0,64,57,0,233,58,88,72,123,125,0,0,1169,0,0,0,47,73,80,15,0,501,24,133,164,30,102,0,0
ACSSF,2010e5,wv,000,0040,0000901,070,54,081,07000US540819086476444,"Stanaford CDP (part), District 3, Raleigh County, West Virginia",476,231,0,0,0,0,0,23,24,12,75,0,8,0,82,7,0,0,245,0,0,0,27,0,10,0,0,66,48,10,9,57,18,0,0
ACSSF,2010e5,wv,000,0040,0000902,070,54,081,07000US540819086499999,"District Remainder of 3, District 3, Raleigh County, West Virginia",9791,5939,31,65,19,269,322,312,144,127,2704,276,587,338,519,98,69,59,3852,0,0,62,280,191,94,113,22,1352,280,395,189,582,227,65,0
ACSSF,2010e5,wv,000,0040,0000903,070,54,083,07000US540839015606988,"Beverly town, Beverly district, Randolph County, West Virginia",444,183,0,4,0,27,12,0,8,0,93,4,4,14,17,0,0,0,261,0,0,4,14,16,27,11,4,90,14,17,19,27,14,4,0
ACSSF,2010e5,wv,000,0040,0000904,070,54,083,07000US540839015609364,"Bowden CDP, Beverly district, Randolph County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0040,0000905,070,54,083,07000US540839015624580,"Elkins city (part), Beverly district, Randolph County, West Virginia",12,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0040,0000906,070,54,083,07000US540839015699999,"Remainder of Beverly district, Beverly district, Randolph County, West Virginia",2904,1467,0,9,0,18,4,65,22,0,741,25,69,110,267,109,18,10,1437,0,0,9,143,42,4,0,0,594,114,99,52,265,95,0,20
ACSSF,2010e5,wv,000,0040,0000907,070,54,083,07000US540839093635092,"Harman town, Dry Fork district, Randolph County, West Virginia",125,50,0,0,0,0,4,2,7,0,30,4,3,0,0,0,0,0,75,7,0,0,0,5,7,5,0,31,4,7,0,4,5,0,0
ACSSF,2010e5,wv,000,0040,0000908,070,54,083,07000US540839093686932,"Whitmer CDP, Dry Fork district, Randolph County, West Virginia",95,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,40,0,0,0,17,0,0,0,0,23,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0040,0000909,070,54,083,07000US540839093699999,"Remainder of Dry Fork district, Dry Fork district, Randolph County, West Virginia",1128,564,0,0,0,34,33,22,38,9,288,0,48,23,22,31,0,16,564,0,0,0,0,0,68,16,0,262,54,56,29,41,38,0,0
ACSSF,2010e5,wv,000,0040,0000910,070,54,083,07000US540839166839628,"Huttonsville town, Huttonsville district, Randolph County, West Virginia",113,52,0,0,0,15,12,0,6,0,10,3,4,2,0,0,0,0,61,0,0,0,3,0,0,8,0,44,0,3,0,3,0,0,0
ACSSF,2010e5,wv,000,0040,0000911,070,54,083,07000US540839166854100,"Mill Creek town, Huttonsville district, Randolph County, West Virginia",482,231,0,5,12,16,8,6,26,0,100,0,16,11,26,5,0,0,251,0,4,29,23,0,6,11,5,117,16,23,6,11,0,0,0
ACSSF,2010e5,wv,000,0040,0000912,070,54,083,07000US540839166899999,"Remainder of Huttonsville district, Huttonsville district, Randolph County, West Virginia",2101,1582,0,31,19,121,95,146,30,0,763,102,103,85,78,9,0,0,519,0,0,16,42,12,0,50,0,225,66,0,16,32,31,15,14
ACSSF,2010e5,wv,000,0040,0000913,070,54,083,07000US540839182424580,"Elkins city (part), Leadsville district, Randolph County, West Virginia",4337,1958,12,0,0,29,61,126,62,19,661,72,232,60,264,248,32,80,2379,0,10,0,99,86,71,54,51,937,112,157,297,313,183,9,0
ACSSF,2010e5,wv,000,0040,0000914,070,54,083,07000US540839182499999,"Remainder of Leadsville district, Leadsville district, Randolph County, West Virginia",4407,2167,55,30,8,191,107,57,7,28,1062,35,219,60,223,67,18,0,2240,11,11,22,43,77,62,58,21,1136,44,160,168,248,157,22,0
ACSSF,2010e5,wv,000,0040,0000915,070,54,083,07000US540839214836340,"Helvetia CDP, Middle Fork district, Randolph County, West Virginia",36,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,4,0,14,0,0,0,14,0
ACSSF,2010e5,wv,000,0040,0000916,070,54,083,07000US540839214863484,"Pickens CDP, Middle Fork district, Randolph County, West Virginia",42,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,14,0,0,0,0,0,15,0,0,0
ACSSF,2010e5,wv,000,0040,0000917,070,54,083,07000US540839214899999,"Remainder of Middle Fork district, Middle Fork district, Randolph County, West Virginia",450,220,0,0,9,0,0,13,18,0,140,7,0,13,11,9,0,0,230,0,0,0,12,0,16,0,0,160,0,19,14,9,0,0,0
ACSSF,2010e5,wv,000,0040,0000918,070,54,083,07000US540839222082756,"Valley Head CDP, Mingo district, Randolph County, West Virginia",196,58,0,0,0,0,0,0,0,0,37,0,0,0,21,0,0,0,138,0,0,0,0,0,0,0,0,102,0,18,0,0,18,0,0
ACSSF,2010e5,wv,000,0040,0000919,070,54,083,07000US540839222099999,"Remainder of Mingo district, Mingo district, Randolph County, West Virginia",705,351,0,0,17,13,11,63,0,10,160,21,0,0,26,0,30,0,354,0,0,0,18,13,30,26,0,174,13,12,20,11,37,0,0
ACSSF,2010e5,wv,000,0040,0000920,070,54,083,07000US540839229255540,"Montrose town, New Interest district, Randolph County, West Virginia",81,38,0,0,0,9,0,2,0,0,24,0,0,0,0,3,0,0,43,0,0,0,0,0,4,0,0,28,0,5,0,6,0,0,0
ACSSF,2010e5,wv,000,0040,0000921,070,54,083,07000US540839229299999,"Remainder of New Interest district, New Interest district, Randolph County, West Virginia",913,461,0,0,18,68,34,19,0,0,198,18,10,9,42,34,11,0,452,0,0,11,12,0,21,33,3,162,0,40,50,70,32,0,18
ACSSF,2010e5,wv,000,0040,0000922,070,54,083,07000US540839264088324,"Womelsdorf (Coalton) town, Roaring Creek district, Randolph County, West Virginia",174,92,0,0,7,3,14,8,4,0,32,0,7,3,11,3,0,0,82,0,0,0,8,4,4,0,0,39,7,3,2,8,7,0,0
ACSSF,2010e5,wv,000,0040,0000923,070,54,083,07000US540839264099999,"Remainder of Roaring Creek district, Roaring Creek district, Randolph County, West Virginia",1103,576,0,0,26,73,14,24,6,9,270,93,12,0,18,31,0,0,527,0,0,13,0,47,38,0,0,374,7,5,16,13,14,0,0
ACSSF,2010e5,wv,000,0040,0000924,070,54,083,07000US540839342019948,"Dailey CDP, Valley Bend district, Randolph County, West Virginia",43,14,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0040,0000925,070,54,083,07000US540839342023140,"East Dailey CDP, Valley Bend district, Randolph County, West Virginia",345,174,0,0,0,0,0,35,17,0,76,46,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,88,0,33,36,14,0,0,0
ACSSF,2010e5,wv,000,0040,0000926,070,54,083,07000US540839342082564,"Valley Bend CDP, Valley Bend district, Randolph County, West Virginia",307,132,0,0,0,0,0,14,4,0,77,0,0,0,37,0,0,0,175,0,0,0,0,0,0,0,0,112,15,35,0,13,0,0,0
ACSSF,2010e5,wv,000,0040,0000927,070,54,083,07000US540839342099999,"Remainder of Valley Bend district, Valley Bend district, Randolph County, West Virginia",393,193,0,0,0,30,19,0,15,10,69,14,10,26,0,0,0,0,200,0,0,0,32,13,0,0,0,86,10,16,32,11,0,0,0
ACSSF,2010e5,wv,000,0040,0000928,070,54,085,07000US540859055224844,"Ellenboro town, Clay district, Ritchie County, West Virginia",404,207,0,0,0,8,10,0,22,9,107,3,29,14,5,0,0,0,197,0,0,0,10,3,0,16,0,107,18,28,7,4,4,0,0
ACSSF,2010e5,wv,000,0040,0000929,070,54,085,07000US540859055235428,"Harrisville town (part), Clay district, Ritchie County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0040,0000930,070,54,085,07000US540859055262764,"Pennsboro city, Clay district, Ritchie County, West Virginia",931,417,7,7,4,20,16,21,22,6,184,36,43,15,33,3,0,0,514,3,5,3,31,18,35,6,3,238,29,89,11,21,18,4,0
ACSSF,2010e5,wv,000,0040,0000931,070,54,085,07000US540859055299999,"Remainder of Clay district, Clay district, Ritchie County, West Virginia",1378,682,0,0,0,60,17,30,9,0,312,63,114,27,47,0,3,0,696,0,0,16,21,33,0,27,0,204,29,183,80,47,40,16,0
ACSSF,2010e5,wv,000,0040,0000932,070,54,085,07000US540859138012124,"Cairo town, Grant district, Ritchie County, West Virginia",261,130,0,7,5,13,9,23,8,4,39,7,10,0,5,0,0,0,131,0,0,0,6,0,9,3,5,76,9,17,3,0,3,0,0
ACSSF,2010e5,wv,000,0040,0000933,070,54,085,07000US540859138099999,"Remainder of Grant district, Grant district, Ritchie County, West Virginia",1090,671,0,0,0,23,13,19,43,0,267,13,156,40,60,23,0,14,419,0,0,0,13,23,5,20,9,106,61,16,71,61,34,0,0
ACSSF,2010e5,wv,000,0040,0000934,070,54,085,07000US540859224499999,"Murphy district, Murphy district, Ritchie County, West Virginia",968,465,0,0,13,48,11,14,6,36,179,62,67,0,23,6,0,0,503,22,0,0,0,86,38,30,8,156,30,71,35,0,27,0,0
ACSSF,2010e5,wv,000,0040,0000935,070,54,085,07000US540859333603364,"Auburn town, Union district, Ritchie County, West Virginia",53,24,0,0,0,0,0,9,0,0,15,0,0,0,0,0,0,0,29,0,0,2,0,0,3,0,0,16,2,6,0,0,0,0,0
ACSSF,2010e5,wv,000,0040,0000936,070,54,085,07000US540859333635428,"Harrisville town (part), Union district, Ritchie County, West Virginia",1454,680,4,0,0,20,8,14,23,3,322,13,68,68,90,26,14,7,774,5,4,4,26,8,33,7,4,285,60,165,65,40,59,7,2
ACSSF,2010e5,wv,000,0040,0000937,070,54,085,07000US540859333665956,"Pullman town, Union district, Ritchie County, West Virginia",149,68,0,0,0,12,4,0,0,0,44,2,4,2,0,0,0,0,81,0,0,3,5,0,2,0,0,37,6,23,2,3,0,0,0
ACSSF,2010e5,wv,000,0040,0000938,070,54,085,07000US540859333699999,"Remainder of Union district, Union district, Ritchie County, West Virginia",852,391,0,0,23,12,27,10,40,23,182,15,8,42,9,0,0,0,461,0,0,0,51,5,58,26,0,228,26,50,0,0,9,8,0
ACSSF,2010e5,wv,000,0040,0000939,070,54,087,07000US540879079367660,"Reedy town, District I, Roane County, West Virginia",95,48,0,0,0,2,3,0,0,0,32,4,4,0,3,0,0,0,47,0,0,0,0,4,0,0,0,27,4,5,2,2,3,0,0
ACSSF,2010e5,wv,000,0040,0000940,070,54,087,07000US540879079375820,"Spencer city (part), District I, Roane County, West Virginia",468,229,0,0,0,0,10,28,34,0,55,28,40,0,12,15,7,0,239,18,0,0,41,0,0,0,18,72,17,49,0,18,6,0,0
ACSSF,2010e5,wv,000,0040,0000941,070,54,087,07000US540879079399999,"District Remainder of I, District I, Roane County, West Virginia",2968,1476,8,0,0,113,90,44,74,10,850,78,40,10,74,53,0,32,1492,10,8,8,147,15,22,15,8,794,122,66,95,92,81,9,0
ACSSF,2010e5,wv,000,0040,0000942,070,54,087,07000US540879082975820,"Spencer city (part), District II, Roane County, West Virginia",1177,466,9,8,10,33,6,18,12,0,227,29,23,16,75,0,0,0,711,16,0,13,38,19,2,78,3,328,67,69,24,43,11,0,0
ACSSF,2010e5,wv,000,0040,0000943,070,54,087,07000US540879082999999,"District Remainder of II, District II, Roane County, West Virginia",2323,1205,39,0,7,148,32,43,47,52,565,91,85,8,88,0,0,0,1118,16,0,41,141,6,17,61,0,517,27,119,80,69,24,0,0
ACSSF,2010e5,wv,000,0040,0000944,070,54,087,07000US540879086599999,"District III, District III, Roane County, West Virginia",3731,1813,37,61,34,67,97,43,130,49,972,63,79,101,46,29,0,5,1918,0,12,12,68,60,41,114,49,1013,78,235,59,84,93,0,0
ACSSF,2010e5,wv,000,0040,0000945,070,54,089,07000US540899021637636,"Hinton city (part), Bluestone River district, Summers County, West Virginia",581,235,0,0,67,0,0,0,36,0,63,0,23,6,29,0,11,0,346,0,0,8,45,0,0,42,19,159,0,41,22,0,10,0,0
ACSSF,2010e5,wv,000,0040,0000946,070,54,089,07000US540899021699999,"Remainder of Bluestone River district, Bluestone River district, Summers County, West Virginia",2987,1487,0,0,29,182,47,64,41,49,619,39,298,31,47,15,26,0,1500,0,0,14,88,48,33,57,35,664,112,217,96,122,14,0,0
ACSSF,2010e5,wv,000,0040,0000947,070,54,089,07000US540899144037636,"Hinton city (part), Greenbrier River district, Summers County, West Virginia",887,380,0,0,0,10,36,10,55,0,124,30,36,39,28,12,0,0,507,0,0,0,36,7,33,0,9,238,19,48,35,75,7,0,0
ACSSF,2010e5,wv,000,0040,0000948,070,54,089,07000US540899144099999,"Remainder of Greenbrier River district, Greenbrier River district, Summers County, West Virginia",3569,1187,13,14,36,39,92,69,122,0,557,37,63,45,82,0,18,0,2382,12,0,0,153,44,86,84,45,1050,201,283,83,231,49,42,19
ACSSF,2010e5,wv,000,0040,0000949,070,54,089,07000US540899231637636,"Hinton city (part), New River district, Summers County, West Virginia",459,278,27,0,0,54,41,0,0,0,104,0,28,0,11,13,0,0,181,0,0,16,18,9,0,0,0,82,9,22,0,0,25,0,0
ACSSF,2010e5,wv,000,0040,0000950,070,54,089,07000US540899231699999,"Remainder of New River district, New River district, Summers County, West Virginia",1947,1002,0,18,0,61,36,47,73,87,468,27,75,0,59,27,10,14,945,7,0,0,19,63,31,8,11,401,38,156,37,112,62,0,0
ACSSF,2010e5,wv,000,0040,0000951,070,54,091,07000US540919099332716,"Grafton city (part), Eastern district, Taylor County, West Virginia",1267,533,0,0,16,14,8,0,11,0,348,12,14,16,81,13,0,0,734,22,0,14,26,17,0,83,21,317,13,96,36,89,0,0,0
ACSSF,2010e5,wv,000,0040,0000952,070,54,091,07000US540919099399999,"Remainder of Eastern district, Eastern district, Taylor County, West Virginia",2441,1232,13,0,0,72,2,35,0,0,737,38,160,25,98,20,32,0,1209,0,0,19,26,29,57,46,15,643,80,84,78,101,6,25,0
ACSSF,2010e5,wv,000,0040,0000953,070,54,091,07000US540919317532716,"Grafton city (part), Tygart district, Taylor County, West Virginia",2269,1057,49,0,0,143,47,13,83,3,441,67,93,57,51,10,0,0,1212,0,0,0,52,48,49,106,49,606,56,61,14,137,23,11,0
ACSSF,2010e5,wv,000,0040,0000954,070,54,091,07000US540919317599999,"Remainder of Tygart district, Tygart district, Taylor County, West Virginia",1099,774,0,0,0,25,14,38,22,0,543,75,30,0,18,9,0,0,325,11,0,0,3,9,0,0,0,165,0,34,41,54,8,0,0
ACSSF,2010e5,wv,000,0040,0000955,070,54,091,07000US540919362127940,"Flemington town, Western district, Taylor County, West Virginia",226,104,0,0,0,0,3,2,5,0,72,4,11,7,0,0,0,0,122,11,0,0,0,10,6,0,0,58,4,14,0,17,2,0,0
ACSSF,2010e5,wv,000,0040,0000956,070,54,091,07000US540919362199999,"Remainder of Western district, Western district, Taylor County, West Virginia",4666,2211,22,0,0,172,50,0,7,60,851,102,363,138,369,56,21,0,2455,0,0,0,44,62,121,76,20,931,210,299,205,315,139,33,0
ACSSF,2010e5,wv,000,0040,0000957,070,54,093,07000US540939019234492,"Hambleton town, Black Fork district, Tucker County, West Virginia",186,97,0,0,0,3,14,8,0,5,59,0,3,5,0,0,0,0,89,0,0,0,0,7,8,5,0,52,4,2,6,5,0,0,0
ACSSF,2010e5,wv,000,0040,0000958,070,54,093,07000US540939019236460,"Hendricks town, Black Fork district, Tucker County, West Virginia",262,131,0,0,5,7,0,10,0,0,75,7,7,5,8,7,0,0,131,0,0,3,3,7,6,8,2,55,7,29,0,11,0,0,0
ACSSF,2010e5,wv,000,0040,0000959,070,54,093,07000US540939019262284,"Parsons city, Black Fork district, Tucker County, West Virginia",1124,537,5,4,9,20,9,57,43,8,212,24,91,13,27,12,3,0,587,3,0,3,20,9,27,39,9,278,31,53,41,55,19,0,0
ACSSF,2010e5,wv,000,0040,0000960,070,54,093,07000US540939019299999,"Remainder of Black Fork district, Black Fork district, Tucker County, West Virginia",1228,607,25,0,0,26,14,15,8,12,368,7,69,9,54,0,0,0,621,0,0,0,29,71,10,9,0,220,20,136,28,71,9,18,0
ACSSF,2010e5,wv,000,0040,0000961,070,54,093,07000US540939062499999,"Clover district, Clover district, Tucker County, West Virginia",235,111,0,0,0,17,0,0,0,0,48,10,16,0,20,0,0,0,124,0,0,0,0,0,0,0,0,104,0,0,20,0,0,0,0
ACSSF,2010e5,wv,000,0040,0000962,070,54,093,07000US540939074420428,"Davis town, Davis district, Tucker County, West Virginia",432,195,0,0,13,5,0,24,0,0,102,0,12,12,14,13,0,0,237,5,5,0,10,6,8,18,0,100,15,11,12,11,20,16,0
