FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,GEO_ID,GEO_NAME,Total:,Owner occupied:,Built 2000 or later:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1980 to 1999:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1960 to 1979:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1940 to 1959:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1939 or earlier:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Renter occupied:,Built 2000 or later:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1980 to 1999:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1960 to 1979:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1940 to 1959:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1939 or earlier:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc."
ACSSF,2014e5,wv,000,0110,0004184,430,54,077,43000US4534354077,"Preston County (part); West Virginia (part); Kingwood, WV Urban Cluster (2010)",1286,881,46,46,0,0,0,0,0,187,179,0,0,0,0,8,294,283,0,0,0,0,11,202,202,0,0,0,0,0,152,152,0,0,0,0,0,405,31,0,31,0,0,0,0,90,7,46,0,37,0,0,188,77,26,71,7,0,7,50,35,15,0,0,0,0,46,20,26,0,0,0,0
ACSSF,2014e5,wv,000,0110,0004185,430,54,025,43000US4928554025,"Greenbrier County (part); West Virginia (part); Lewisburg, WV Urban Cluster (2010)",3359,2295,192,148,0,0,0,0,44,511,435,0,0,0,0,76,471,407,0,0,0,0,64,540,540,0,0,0,0,0,581,581,0,0,0,0,0,1064,134,92,42,0,0,0,0,266,74,21,91,0,0,80,332,64,155,34,33,46,0,188,102,34,32,20,0,0,144,60,37,47,0,0,0
ACSSF,2014e5,wv,000,0110,0004186,430,54,045,43000US5098654045,"Logan County (part); West Virginia (part); Logan, WV Urban Cluster (2010)",4414,2935,204,120,0,0,0,0,84,604,362,0,3,0,0,239,569,453,0,0,0,0,116,879,875,0,0,4,0,0,679,674,5,0,0,0,0,1479,120,64,2,16,0,0,38,503,125,50,193,3,51,81,293,138,12,58,0,3,82,272,216,24,32,0,0,0,291,194,33,64,0,0,0
ACSSF,2014e5,wv,000,0110,0004187,430,54,099,43000US5158054099,"Wayne County (part); West Virginia (part); Louisa, KY--WV Urban Cluster (2010)",280,78,12,0,0,0,0,0,12,27,25,0,0,0,0,2,20,17,0,0,0,0,3,8,8,0,0,0,0,0,11,11,0,0,0,0,0,202,5,0,0,0,0,0,5,93,0,30,35,3,0,25,31,15,0,0,0,0,16,51,31,20,0,0,0,0,22,22,0,0,0,0,0
ACSSF,2014e5,wv,000,0110,0004188,430,54,005,43000US5317354005,"Boone County (part); West Virginia (part); Madison, WV Urban Cluster (2010)",1927,1243,81,40,0,0,0,0,41,315,230,0,0,0,0,85,334,235,0,0,0,0,99,268,268,0,0,0,0,0,245,245,0,0,0,0,0,684,62,18,0,5,0,2,37,333,28,47,29,0,61,168,152,43,0,7,5,1,96,127,127,0,0,0,0,0,10,10,0,0,0,0,0
ACSSF,2014e5,wv,000,0110,0004189,430,54,107,43000US5448654107,"Wood County (part); West Virginia (part); Marietta, OH--WV Urban Cluster (2010)",1824,1391,170,170,0,0,0,0,0,333,293,0,0,0,0,40,290,290,0,0,0,0,0,371,344,0,0,0,0,27,227,227,0,0,0,0,0,433,64,10,54,0,0,0,0,101,59,9,23,10,0,0,76,50,16,0,10,0,0,124,59,53,12,0,0,0,68,53,15,0,0,0,0
ACSSF,2014e5,wv,000,0110,0004190,430,54,053,43000US5679154053,"Mason County (part); West Virginia (part); Middleport, OH--WV Urban Cluster (2010)",1604,1330,99,81,0,0,0,0,18,223,157,0,0,0,0,66,507,338,0,0,0,0,169,351,351,0,0,0,0,0,150,150,0,0,0,0,0,274,17,0,8,3,0,0,6,85,26,18,19,5,0,17,75,25,11,0,0,0,39,59,59,0,0,0,0,0,38,32,6,0,0,0,0
ACSSF,2014e5,wv,000,0110,0004191,430,54,019,43000US5866454019,"Fayette County (part); West Virginia (part); Montgomery, WV Urban Cluster (2010)",1435,853,24,0,0,0,0,0,24,52,52,0,0,0,0,0,130,91,0,0,0,0,39,359,357,2,0,0,0,0,288,281,7,0,0,0,0,582,4,0,0,0,0,0,4,166,8,21,37,21,57,22,73,24,16,18,0,15,0,166,105,12,24,17,8,0,173,128,10,26,9,0,0
ACSSF,2014e5,wv,000,0110,0004192,430,54,039,43000US5866454039,"Kanawha County (part); West Virginia (part); Montgomery, WV Urban Cluster (2010)",515,301,0,0,0,0,0,0,0,19,9,0,0,0,0,10,89,89,0,0,0,0,0,67,67,0,0,0,0,0,126,126,0,0,0,0,0,214,0,0,0,0,0,0,0,82,12,23,25,14,0,8,67,32,5,12,18,0,0,38,15,16,4,0,3,0,27,27,0,0,0,0,0
ACSSF,2014e5,wv,000,0110,0004193,430,54,031,43000US5899254031,"Hardy County (part); West Virginia (part); Moorefield, WV Urban Cluster (2010)",1080,583,32,18,0,0,0,0,14,206,121,0,0,0,0,85,144,117,0,0,0,0,27,113,113,0,0,0,0,0,88,77,0,11,0,0,0,497,20,0,11,9,0,0,0,90,10,2,62,5,0,11,203,48,18,101,0,0,36,102,58,44,0,0,0,0,82,57,11,14,0,0,0
ACSSF,2014e5,wv,000,0110,0004194,430,54,061,43000US5927554061,"Monongalia County (part); West Virginia (part); Morgantown, WV Urbanized Area (2010)",27304,13287,2328,1842,14,48,79,0,345,3705,2775,51,19,9,20,831,3046,2436,17,23,0,0,570,2142,2119,23,0,0,0,0,2066,1968,91,7,0,0,0,14017,3619,496,336,1651,673,357,106,3723,559,621,1474,505,303,261,3059,659,745,867,193,187,408,1783,810,610,329,17,17,0,1833,793,720,176,109,35,0
ACSSF,2014e5,wv,000,0110,0004195,430,54,063,43000US6113854063,"Monroe County (part); West Virginia (part); Narrows, VA--WV Urban Cluster (2010)",458,328,11,11,0,0,0,0,0,46,17,4,0,0,0,25,159,143,0,0,0,0,16,92,90,0,0,0,0,2,20,20,0,0,0,0,0,130,16,0,0,0,0,0,16,37,0,18,5,0,0,14,43,37,0,0,0,0,6,13,13,0,0,0,0,0,21,5,16,0,0,0,0
ACSSF,2014e5,wv,000,0110,0004196,430,54,103,43000US6262354103,"Wetzel County (part); West Virginia (part); New Martinsville, WV--OH Urban Cluster (2010)",2317,1710,86,55,0,0,0,0,31,297,187,0,0,0,0,110,496,413,0,0,0,0,83,475,468,7,0,0,0,0,356,356,0,0,0,0,0,607,18,18,0,0,0,0,0,196,24,121,9,16,0,26,226,16,65,16,63,18,48,105,48,16,31,0,10,0,62,62,0,0,0,0,0
ACSSF,2014e5,wv,000,0110,0004197,430,54,109,43000US6459454109,"Wyoming County (part); West Virginia (part); Oceana, WV Urban Cluster (2010)",987,798,132,96,0,0,0,0,36,196,46,0,0,0,0,150,272,209,0,0,0,0,63,185,185,0,0,0,0,0,13,13,0,0,0,0,0,189,12,12,0,0,0,0,0,86,32,11,0,23,0,20,24,24,0,0,0,0,0,44,44,0,0,0,0,0,23,9,14,0,0,0,0
ACSSF,2014e5,wv,000,0110,0004198,430,54,095,43000US6675454095,"Tyler County (part); West Virginia (part); Paden City, WV Urban Cluster (2010)",324,278,0,0,0,0,0,0,0,39,29,0,0,0,0,10,73,67,0,0,0,0,6,97,97,0,0,0,0,0,69,69,0,0,0,0,0,46,8,8,0,0,0,0,0,5,3,0,2,0,0,0,18,2,3,5,0,0,8,10,10,0,0,0,0,0,5,5,0,0,0,0,0
ACSSF,2014e5,wv,000,0110,0004199,430,54,103,43000US6675454103,"Wetzel County (part); West Virginia (part); Paden City, WV Urban Cluster (2010)",871,621,23,0,0,0,0,0,23,55,51,0,0,0,0,4,147,91,0,0,0,0,56,266,266,0,0,0,0,0,130,130,0,0,0,0,0,250,6,0,0,0,0,0,6,64,4,40,0,5,0,15,76,29,0,28,0,0,19,62,47,0,15,0,0,0,42,42,0,0,0,0,0
ACSSF,2014e5,wv,000,0110,0004200,430,54,107,43000US6767254107,"Wood County (part); West Virginia (part); Parkersburg, WV--OH Urbanized Area (2010)",24973,16611,661,488,12,0,0,0,161,2632,2093,6,0,0,0,533,5129,4962,38,0,0,0,129,5554,5538,0,0,9,0,7,2635,2529,60,46,0,0,0,8362,697,178,201,123,65,17,113,2037,366,456,535,189,260,231,2664,875,641,437,194,322,195,1834,1436,255,94,12,37,0,1130,750,233,103,30,14,0
ACSSF,2014e5,wv,000,0110,0004201,430,54,023,43000US6899554023,"Grant County (part); West Virginia (part); Petersburg, WV Urban Cluster (2010)",948,538,20,11,0,0,0,0,9,146,106,0,0,0,0,40,188,173,0,0,0,0,15,108,104,0,0,0,0,4,76,76,0,0,0,0,0,410,29,0,9,20,0,0,0,97,5,44,41,4,0,3,111,75,10,21,0,5,0,90,62,23,5,0,0,0,83,83,0,0,0,0,0
ACSSF,2014e5,wv,000,0110,0004202,430,54,001,43000US6910354001,"Barbour County (part); West Virginia (part); Philippi, WV Urban Cluster (2010)",1182,561,5,5,0,0,0,0,0,97,97,0,0,0,0,0,209,184,0,0,0,0,25,84,84,0,0,0,0,0,166,166,0,0,0,0,0,621,15,0,0,15,0,0,0,155,15,6,44,11,69,10,203,74,23,18,15,60,13,115,22,21,69,0,3,0,133,71,29,26,0,7,0
ACSSF,2014e5,wv,000,0110,0004203,430,54,053,43000US7050754053,"Mason County (part); West Virginia (part); Point Pleasant--Gallipolis, OH--WV Urban Cluster (2010)",2393,1710,25,23,0,0,0,0,2,194,182,0,0,0,0,12,578,510,0,0,0,0,68,700,700,0,0,0,0,0,213,213,0,0,0,0,0,683,38,0,8,30,0,0,0,129,6,12,84,0,14,13,315,130,42,83,12,25,23,138,62,60,0,16,0,0,63,28,11,10,0,14,0
ACSSF,2014e5,wv,000,0110,0004204,430,54,035,43000US7350454035,"Jackson County (part); West Virginia (part); Ravenswood, WV Urban Cluster (2010)",1646,899,48,48,0,0,0,0,0,149,116,0,0,0,0,33,336,281,0,0,0,0,55,252,252,0,0,0,0,0,114,114,0,0,0,0,0,747,12,0,0,12,0,0,0,55,12,11,0,0,18,14,372,117,66,76,18,46,49,158,60,98,0,0,0,0,150,136,0,0,0,14,0
ACSSF,2014e5,wv,000,0110,0004205,430,54,035,43000US7517854035,"Jackson County (part); West Virginia (part); Ripley, WV Urban Cluster (2010)",1876,1184,170,159,0,0,0,0,11,257,238,0,0,0,0,19,361,361,0,0,0,0,0,315,315,0,0,0,0,0,81,81,0,0,0,0,0,692,85,11,14,40,0,20,0,163,0,39,87,0,9,28,282,60,141,63,0,0,18,61,29,32,0,0,0,0,101,82,0,19,0,0,0
ACSSF,2014e5,wv,000,0110,0004206,430,54,073,43000US7790554073,"Pleasants County (part); West Virginia (part); St. Marys, WV--OH Urban Cluster (2010)",1249,976,21,12,0,0,0,0,9,166,86,0,0,0,0,80,280,226,0,0,0,0,54,275,275,0,0,0,0,0,234,234,0,0,0,0,0,273,2,0,0,2,0,0,0,126,10,35,63,6,0,12,72,25,0,9,0,0,38,48,34,14,0,0,0,0,25,4,21,0,0,0,0
ACSSF,2014e5,wv,000,0110,0004207,430,54,037,43000US8100254037,"Jefferson County (part); West Virginia (part); Shannondale, WV Urban Cluster (2010)",966,797,180,180,0,0,0,0,0,388,388,0,0,0,0,0,184,155,0,0,0,0,29,45,45,0,0,0,0,0,0,0,0,0,0,0,0,169,6,6,0,0,0,0,0,59,59,0,0,0,0,0,65,65,0,0,0,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0110,0004208,430,54,037,43000US8149654037,"Jefferson County (part); West Virginia (part); Shepherdstown, WV--MD Urban Cluster (2010)",708,261,7,7,0,0,0,0,0,57,50,0,0,0,0,7,102,102,0,0,0,0,0,8,8,0,0,0,0,0,87,79,8,0,0,0,0,447,50,50,0,0,0,0,0,148,40,13,59,0,17,19,106,8,80,18,0,0,0,38,9,29,0,0,0,0,105,60,34,11,0,0,0
ACSSF,2014e5,wv,000,0110,0004209,430,54,039,43000US8227954039,"Kanawha County (part); West Virginia (part); Sissonville, WV Urban Cluster (2010)",1437,1178,259,138,0,0,0,0,121,219,172,0,0,0,0,47,481,464,0,0,0,0,17,167,167,0,0,0,0,0,52,52,0,0,0,0,0,259,73,0,0,62,0,0,11,133,10,19,67,0,0,37,37,19,0,18,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0110,0004210,430,54,087,43000US8365654087,"Roane County (part); West Virginia (part); Spencer, WV Urban Cluster (2010)",1279,763,21,15,6,0,0,0,0,50,50,0,0,0,0,0,234,234,0,0,0,0,0,211,211,0,0,0,0,0,247,247,0,0,0,0,0,516,5,0,5,0,0,0,0,116,26,23,10,27,25,5,140,68,26,7,8,0,31,148,47,75,0,26,0,0,107,91,5,4,7,0,0
ACSSF,2014e5,wv,000,0110,0004211,430,54,067,43000US8562754067,"Nicholas County (part); West Virginia (part); Summersville, WV Urban Cluster (2010)",1473,952,133,67,0,0,0,0,66,354,181,0,0,0,0,173,292,277,0,0,0,0,15,141,141,0,0,0,0,0,32,32,0,0,0,0,0,521,0,0,0,0,0,0,0,222,12,0,15,19,118,58,228,13,123,0,73,19,0,71,55,16,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0110,0004212,430,54,009,43000US9359254009,"Brooke County (part); West Virginia (part); Weirton--Steubenville, WV--OH--PA Urbanized Area (2010)",5976,4182,134,134,0,0,0,0,0,445,407,0,0,0,0,38,1213,1190,0,0,0,0,23,1469,1457,0,0,0,0,12,921,909,12,0,0,0,0,1794,43,7,0,36,0,0,0,201,50,24,26,42,12,47,664,270,117,177,83,17,0,506,361,145,0,0,0,0,380,237,78,65,0,0,0
ACSSF,2014e5,wv,000,0110,0004213,430,54,029,43000US9359254029,"Hancock County (part); West Virginia (part); Weirton--Steubenville, WV--OH--PA Urbanized Area (2010)",7255,5230,150,137,0,13,0,0,0,307,301,0,0,0,0,6,1443,1419,8,16,0,0,0,2709,2684,25,0,0,0,0,621,619,2,0,0,0,0,2025,206,37,86,48,35,0,0,249,65,38,125,10,0,11,666,263,240,112,10,34,7,725,415,269,41,0,0,0,179,99,58,22,0,0,0
ACSSF,2014e5,wv,000,0110,0004214,430,54,047,43000US9364654047,"McDowell County (part); West Virginia (part); Welch, WV Urban Cluster (2010)",1105,812,7,0,0,0,0,0,7,56,5,0,0,0,0,51,91,44,6,0,0,0,41,343,343,0,0,0,0,0,315,315,0,0,0,0,0,293,9,0,0,9,0,0,0,60,0,0,4,5,25,26,87,7,0,26,0,54,0,67,67,0,0,0,0,0,70,11,20,16,0,23,0
ACSSF,2014e5,wv,000,0110,0004215,430,54,057,43000US9400554057,"Mineral County (part); West Virginia (part); Westernport, MD--WV Urban Cluster (2010)",304,141,3,0,0,0,0,0,3,7,4,0,0,0,0,3,8,5,0,0,0,0,3,32,32,0,0,0,0,0,91,89,2,0,0,0,0,163,0,0,0,0,0,0,0,14,6,0,7,1,0,0,57,19,8,15,7,0,8,61,30,12,2,0,17,0,31,24,7,0,0,0,0
ACSSF,2014e5,wv,000,0110,0004216,430,54,041,43000US9432154041,"Lewis County (part); West Virginia (part); Weston, WV Urban Cluster (2010)",1842,1097,114,83,0,0,0,0,31,102,82,0,0,0,0,20,229,229,0,0,0,0,0,263,263,0,0,0,0,0,389,389,0,0,0,0,0,745,55,6,33,0,0,0,16,144,42,4,33,24,15,26,200,70,18,22,10,31,49,186,134,31,21,0,0,0,160,144,7,0,0,9,0
ACSSF,2014e5,wv,000,0110,0004217,430,54,051,43000US9472654051,"Marshall County (part); West Virginia (part); Wheeling, WV--OH Urbanized Area (2010)",7294,5043,162,149,0,0,0,0,13,473,283,0,0,0,0,190,1099,945,0,0,0,0,154,1354,1354,0,0,0,0,0,1955,1945,10,0,0,0,0,2251,196,21,60,115,0,0,0,402,37,128,112,3,2,120,799,301,207,73,68,100,50,514,447,59,8,0,0,0,340,254,76,10,0,0,0
ACSSF,2014e5,wv,000,0110,0004218,430,54,069,43000US9472654069,"Ohio County (part); West Virginia (part); Wheeling, WV--OH Urbanized Area (2010)",14992,9642,333,305,0,0,0,0,28,948,827,30,39,0,0,52,1848,1714,45,44,0,6,39,2513,2471,30,0,0,6,6,4000,3941,54,5,0,0,0,5350,226,56,22,39,52,44,13,566,75,94,116,8,176,97,1744,219,470,216,124,607,108,1070,512,355,86,0,111,6,1744,681,726,211,45,81,0
ACSSF,2014e5,wv,000,0110,0004219,430,54,025,43000US9496954025,"Greenbrier County (part); West Virginia (part); White Sulphur Springs, WV Urban Cluster (2010)",1258,756,32,12,0,0,0,0,20,74,66,0,0,0,0,8,306,286,0,0,0,0,20,210,193,0,0,0,0,17,134,134,0,0,0,0,0,502,34,17,5,12,0,0,0,65,24,5,6,0,8,22,208,109,38,15,0,0,46,149,122,19,8,0,0,0,46,37,9,0,0,0,0
ACSSF,2014e5,wv,000,0110,0004220,430,54,059,43000US9542854059,"Mingo County (part); West Virginia (part); Williamson, WV--KY Urban Cluster (2010)",1191,633,38,13,0,0,0,0,25,12,0,0,0,0,0,12,170,146,0,0,0,0,24,181,181,0,0,0,0,0,232,207,13,0,12,0,0,558,7,0,7,0,0,0,0,74,10,23,0,0,31,10,153,41,37,46,0,29,0,169,96,8,65,0,0,0,155,58,32,27,0,38,0
ACSSF,2014e5,wv,000,0110,0004221,500,54,   ,50000US5401,"Congressional District 1 (114th Congress), West Virginia",245291,175957,17898,14502,26,98,86,0,3186,38906,29017,205,65,9,20,9590,45644,39327,189,83,0,6,6039,37206,36706,156,0,9,6,329,36303,35818,382,58,0,0,45,69334,7496,1580,1195,2722,889,430,680,15867,3410,2727,4049,1246,1161,3274,19654,6742,3598,2985,930,1870,3529,13505,9052,2695,1232,168,297,61,12812,8440,2894,1006,204,268,0
ACSSF,2014e5,wv,000,0110,0004222,500,54,   ,50000US5402,"Congressional District 2 (114th Congress), West Virginia",249661,183169,30967,25142,105,12,0,0,5708,56832,44064,102,111,21,52,12482,45758,39266,207,95,11,82,6097,30785,30240,144,176,72,51,102,18827,18511,163,41,11,33,68,66492,7778,2934,893,1735,324,280,1612,18022,5658,2573,3433,583,968,4807,19998,8004,3156,2919,720,1308,3891,12190,7948,2258,1254,270,377,83,8504,6055,1217,857,201,155,19
ACSSF,2014e5,wv,000,0110,0004223,500,54,   ,50000US5403,"Congressional District 3 (114th Congress), West Virginia",247407,182481,20787,13327,52,0,14,0,7394,49934,31249,49,50,8,49,18529,50458,41188,116,39,19,35,9061,34359,33869,171,12,4,22,281,26943,26641,205,0,12,15,70,64926,5865,1772,606,1358,223,135,1771,18094,4739,1867,3199,813,1203,6273,17962,6872,2463,3396,665,903,3663,12478,9552,1241,1066,206,131,282,10527,7166,1618,1175,156,377,35
ACSSF,2014e5,wv,000,0110,0004224,510,54,001,51000US5401001,"Barbour County, Congressional District 1 (114th Congress), West Virginia",6179,4676,558,397,0,0,0,0,161,1287,981,0,0,0,0,306,1499,1192,0,0,0,0,307,539,538,0,0,0,0,1,793,793,0,0,0,0,0,1503,48,18,2,19,0,0,9,343,98,28,44,11,69,93,523,275,41,57,15,60,75,257,153,24,69,0,3,8,332,221,54,50,0,7,0
ACSSF,2014e5,wv,000,0110,0004225,510,54,009,51000US5401009,"Brooke County, Congressional District 1 (114th Congress), West Virginia",10086,7504,332,330,0,0,0,0,2,1024,782,0,0,0,0,242,2237,2113,0,0,0,0,124,2282,2268,2,0,0,0,12,1629,1617,12,0,0,0,0,2582,43,7,0,36,0,0,0,419,55,25,45,144,26,124,911,340,151,263,83,17,57,658,463,156,39,0,0,0,551,354,114,83,0,0,0
ACSSF,2014e5,wv,000,0110,0004226,510,54,017,51000US5401017,"Doddridge County, Congressional District 1 (114th Congress), West Virginia",2761,2339,267,156,0,0,0,0,111,530,447,11,0,0,0,72,679,491,14,0,0,0,174,339,324,0,0,0,0,15,524,521,3,0,0,0,0,422,25,0,0,0,0,0,25,82,52,2,17,0,0,11,139,17,0,13,0,0,109,76,76,0,0,0,0,0,100,90,6,4,0,0,0
ACSSF,2014e5,wv,000,0110,0004227,510,54,021,51000US5401021,"Gilmer County, Congressional District 1 (114th Congress), West Virginia",2645,2020,242,193,0,0,0,0,49,607,343,0,0,0,0,264,530,379,0,0,0,0,151,269,244,9,0,0,0,16,372,368,4,0,0,0,0,625,34,0,0,27,0,0,7,129,41,35,17,0,0,36,239,75,48,38,0,0,78,139,108,27,4,0,0,0,84,84,0,0,0,0,0
ACSSF,2014e5,wv,000,0110,0004228,510,54,023,51000US5401023,"Grant County, Congressional District 1 (114th Congress), West Virginia",4256,3278,411,324,0,0,0,0,87,1099,914,0,0,0,0,185,968,844,0,0,0,0,124,305,301,0,0,0,0,4,495,493,2,0,0,0,0,978,95,29,15,25,0,0,26,260,84,44,52,4,0,76,222,144,11,21,0,5,41,177,86,32,59,0,0,0,224,224,0,0,0,0,0
ACSSF,2014e5,wv,000,0110,0004229,510,54,029,51000US5401029,"Hancock County, Congressional District 1 (114th Congress), West Virginia",12970,9620,520,408,0,13,0,0,99,1053,629,14,0,0,0,410,2732,2480,40,16,0,0,196,3669,3634,35,0,0,0,0,1646,1600,20,0,0,0,26,3350,309,92,86,89,42,0,0,600,72,53,203,52,60,160,1059,438,288,119,17,69,128,1088,707,280,51,50,0,0,294,188,61,39,0,6,0
ACSSF,2014e5,wv,000,0110,0004230,510,54,033,51000US5401033,"Harrison County, Congressional District 1 (114th Congress), West Virginia",27755,20592,1917,1538,0,29,0,0,350,4453,3268,36,0,0,0,1149,4552,4080,14,0,0,0,458,4708,4640,27,0,0,0,41,4962,4947,15,0,0,0,0,7163,549,96,110,264,3,12,64,1654,512,140,457,30,95,420,1535,447,265,291,33,204,295,1541,1135,237,102,11,37,19,1884,1410,362,102,10,0,0
ACSSF,2014e5,wv,000,0110,0004231,510,54,049,51000US5401049,"Marion County, Congressional District 1 (114th Congress), West Virginia",22596,17466,1701,1473,0,0,7,0,221,2928,2012,40,0,0,0,876,3982,3307,0,0,0,0,675,3978,3894,13,0,0,0,71,4877,4814,45,0,0,0,18,5130,354,59,145,114,20,0,16,949,178,305,246,18,28,174,1083,530,171,137,41,99,105,1535,846,331,227,61,65,5,1209,816,231,91,10,61,0
ACSSF,2014e5,wv,000,0110,0004232,510,54,051,51000US5401051,"Marshall County, Congressional District 1 (114th Congress), West Virginia",13847,10691,861,733,0,0,0,0,128,1653,1266,0,0,0,0,387,3082,2701,0,0,0,0,381,2303,2303,0,0,0,0,0,2792,2774,18,0,0,0,0,3156,208,21,60,115,0,0,12,679,117,151,218,6,9,178,1057,442,207,115,68,100,125,692,622,62,8,0,0,0,520,429,81,10,0,0,0
ACSSF,2014e5,wv,000,0110,0004233,510,54,057,51000US5401057,"Mineral County, Congressional District 1 (114th Congress), West Virginia",11148,6470,573,515,0,0,0,0,58,1748,1424,0,0,0,0,324,2291,1961,0,0,0,0,330,1043,1043,0,0,0,0,0,815,801,14,0,0,0,0,4678,278,149,76,27,0,0,26,1142,390,186,73,114,78,301,1783,1013,67,52,7,69,575,951,802,89,40,0,17,3,524,448,20,3,0,53,0
ACSSF,2014e5,wv,000,0110,0004234,510,54,061,51000US5401061,"Monongalia County, Congressional District 1 (114th Congress), West Virginia",36857,21123,4241,3422,14,56,79,0,670,6354,4696,51,19,9,20,1559,4822,3709,34,23,0,0,1056,2947,2914,33,0,0,0,0,2759,2648,104,7,0,0,0,15734,3862,629,342,1703,707,357,124,4401,699,734,1553,505,303,607,3561,783,762,910,193,187,726,1875,891,610,340,17,17,0,2035,974,727,179,109,46,0
ACSSF,2014e5,wv,000,0110,0004235,510,54,069,51000US5401069,"Ohio County, Congressional District 1 (114th Congress), West Virginia",18582,12680,572,521,0,0,0,0,51,1766,1427,30,39,0,0,270,2742,2480,45,44,0,6,167,3054,3012,30,0,0,6,6,4546,4487,54,5,0,0,0,5902,275,66,26,39,52,44,48,652,119,98,119,8,176,132,1905,293,493,231,124,607,157,1226,607,389,99,0,111,20,1844,729,757,232,45,81,0
ACSSF,2014e5,wv,000,0110,0004236,510,54,073,51000US5401073,"Pleasants County, Congressional District 1 (114th Congress), West Virginia",2822,2377,290,181,0,0,0,0,109,684,498,0,0,0,0,186,602,450,0,0,0,0,152,391,391,0,0,0,0,0,410,410,0,0,0,0,0,445,9,0,0,2,0,0,7,177,22,43,72,6,0,34,138,59,8,9,0,0,62,71,57,14,0,0,0,0,50,29,21,0,0,0,0
ACSSF,2014e5,wv,000,0110,0004237,510,54,077,51000US5401077,"Preston County, Congressional District 1 (114th Congress), West Virginia",12610,10032,1417,1238,0,0,0,0,179,3332,2353,0,7,0,0,972,2255,1776,0,0,0,0,479,1208,1182,0,0,0,0,26,1820,1807,13,0,0,0,0,2578,263,92,45,80,0,0,46,695,170,127,132,44,0,222,658,233,70,83,7,0,265,298,243,48,7,0,0,0,664,545,70,49,0,0,0
ACSSF,2014e5,wv,000,0110,0004238,510,54,085,51000US5401085,"Ritchie County, Congressional District 1 (114th Congress), West Virginia",4023,3175,296,207,0,0,0,0,89,796,485,0,0,0,0,311,687,551,0,0,0,0,136,606,606,0,0,0,0,0,790,784,5,0,0,0,1,848,74,28,3,27,0,0,16,219,94,16,34,0,0,75,220,69,14,32,16,0,89,168,129,19,20,0,0,0,167,144,2,21,0,0,0
ACSSF,2014e5,wv,000,0110,0004239,510,54,091,51000US5401091,"Taylor County, Congressional District 1 (114th Congress), West Virginia",6801,5265,662,496,0,0,0,0,166,1512,1195,0,0,0,0,317,1107,952,0,0,0,0,155,717,695,0,0,0,0,22,1267,1254,13,0,0,0,0,1536,79,2,6,32,0,0,39,433,69,77,74,31,40,142,495,164,78,35,28,111,79,177,138,21,0,17,0,1,352,230,101,21,0,0,0
ACSSF,2014e5,wv,000,0110,0004240,510,54,093,51000US5401093,"Tucker County, Congressional District 1 (114th Congress), West Virginia",2969,2406,197,190,0,0,0,0,7,771,658,0,0,0,0,113,607,554,0,0,0,0,53,271,254,0,0,0,0,17,560,560,0,0,0,0,0,563,20,13,7,0,0,0,0,70,39,4,5,14,5,3,172,91,33,29,4,0,15,135,124,6,0,0,0,5,166,138,21,7,0,0,0
ACSSF,2014e5,wv,000,0110,0004241,510,54,095,51000US5401095,"Tyler County, Congressional District 1 (114th Congress), West Virginia",3750,2996,210,130,0,0,0,0,80,756,634,0,0,0,0,122,836,675,0,0,0,0,161,435,430,0,0,0,0,5,759,759,0,0,0,0,0,754,61,39,0,0,0,0,22,140,85,2,17,29,0,7,214,40,27,27,23,2,95,138,134,4,0,0,0,0,201,173,16,12,0,0,0
ACSSF,2014e5,wv,000,0110,0004242,510,54,103,51000US5401103,"Wetzel County, Congressional District 1 (114th Congress), West Virginia",6734,5274,356,190,0,0,0,0,166,982,740,0,0,0,0,242,1531,1197,4,0,0,0,330,1326,1297,7,0,0,0,22,1079,1079,0,0,0,0,0,1460,92,35,0,0,0,0,57,415,60,183,21,21,12,118,537,135,95,69,67,18,153,194,122,16,46,0,10,0,222,220,2,0,0,0,0
