FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,GEO_ID,GEO_NAME,Median household income in the past 12 months (in 2010 inflation-adjusted dollars)
ACSSF,2010e5,wv,000,0053,0000236,060,54,079,06000US5407993090,"Teays district, Putnam County, West Virginia",75385
ACSSF,2010e5,wv,000,0053,0000237,060,54,081,06000US5408190792,"District 1, Raleigh County, West Virginia",41325
ACSSF,2010e5,wv,000,0053,0000238,060,54,081,06000US5408190828,"District 2, Raleigh County, West Virginia",33871
ACSSF,2010e5,wv,000,0053,0000239,060,54,081,06000US5408190864,"District 3, Raleigh County, West Virginia",37058
ACSSF,2010e5,wv,000,0053,0000240,060,54,083,06000US5408390156,"Beverly district, Randolph County, West Virginia",37020
ACSSF,2010e5,wv,000,0053,0000241,060,54,083,06000US5408390936,"Dry Fork district, Randolph County, West Virginia",35634
ACSSF,2010e5,wv,000,0053,0000242,060,54,083,06000US5408391668,"Huttonsville district, Randolph County, West Virginia",27117
ACSSF,2010e5,wv,000,0053,0000243,060,54,083,06000US5408391824,"Leadsville district, Randolph County, West Virginia",37736
ACSSF,2010e5,wv,000,0053,0000244,060,54,083,06000US5408392148,"Middle Fork district, Randolph County, West Virginia",35469
ACSSF,2010e5,wv,000,0053,0000245,060,54,083,06000US5408392220,"Mingo district, Randolph County, West Virginia",30972
ACSSF,2010e5,wv,000,0053,0000246,060,54,083,06000US5408392292,"New Interest district, Randolph County, West Virginia",46042
ACSSF,2010e5,wv,000,0053,0000247,060,54,083,06000US5408392640,"Roaring Creek district, Randolph County, West Virginia",32561
ACSSF,2010e5,wv,000,0053,0000248,060,54,083,06000US5408393420,"Valley Bend district, Randolph County, West Virginia",41786
ACSSF,2010e5,wv,000,0053,0000249,060,54,085,06000US5408590552,"Clay district, Ritchie County, West Virginia",34702
ACSSF,2010e5,wv,000,0053,0000250,060,54,085,06000US5408591380,"Grant district, Ritchie County, West Virginia",34948
ACSSF,2010e5,wv,000,0053,0000251,060,54,085,06000US5408592244,"Murphy district, Ritchie County, West Virginia",25602
ACSSF,2010e5,wv,000,0053,0000252,060,54,085,06000US5408593336,"Union district, Ritchie County, West Virginia",30972
ACSSF,2010e5,wv,000,0053,0000253,060,54,087,06000US5408790793,"District I, Roane County, West Virginia",31866
ACSSF,2010e5,wv,000,0053,0000254,060,54,087,06000US5408790829,"District II, Roane County, West Virginia",22823
ACSSF,2010e5,wv,000,0053,0000255,060,54,087,06000US5408790865,"District III, Roane County, West Virginia",28614
ACSSF,2010e5,wv,000,0053,0000256,060,54,089,06000US5408990216,"Bluestone River district, Summers County, West Virginia",27857
ACSSF,2010e5,wv,000,0053,0000257,060,54,089,06000US5408991440,"Greenbrier River district, Summers County, West Virginia",29984
ACSSF,2010e5,wv,000,0053,0000258,060,54,089,06000US5408992316,"New River district, Summers County, West Virginia",26483
ACSSF,2010e5,wv,000,0053,0000259,060,54,091,06000US5409190993,"Eastern district, Taylor County, West Virginia",32669
ACSSF,2010e5,wv,000,0053,0000260,060,54,091,06000US5409193175,"Tygart district, Taylor County, West Virginia",30592
ACSSF,2010e5,wv,000,0053,0000261,060,54,091,06000US5409193621,"Western district, Taylor County, West Virginia",46278
ACSSF,2010e5,wv,000,0053,0000262,060,54,093,06000US5409390192,"Black Fork district, Tucker County, West Virginia",35813
ACSSF,2010e5,wv,000,0053,0000263,060,54,093,06000US5409390624,"Clover district, Tucker County, West Virginia",30234
ACSSF,2010e5,wv,000,0053,0000264,060,54,093,06000US5409390744,"Davis district, Tucker County, West Virginia",17961
ACSSF,2010e5,wv,000,0053,0000265,060,54,093,06000US5409390948,"Dry Fork district, Tucker County, West Virginia",50052
ACSSF,2010e5,wv,000,0053,0000266,060,54,093,06000US5409391056,"Fairfax district, Tucker County, West Virginia",31417
ACSSF,2010e5,wv,000,0053,0000267,060,54,093,06000US5409391896,"Licking district, Tucker County, West Virginia",9333
ACSSF,2010e5,wv,000,0053,0000268,060,54,093,06000US5409392688,"St. George district, Tucker County, West Virginia",39688
ACSSF,2010e5,wv,000,0053,0000269,060,54,095,06000US5409590469,"Central district, Tyler County, West Virginia",29138
ACSSF,2010e5,wv,000,0053,0000270,060,54,095,06000US5409592334,"North district, Tyler County, West Virginia",36250
ACSSF,2010e5,wv,000,0053,0000271,060,54,095,06000US5409592898,"South district, Tyler County, West Virginia",32440
ACSSF,2010e5,wv,000,0053,0000272,060,54,095,06000US5409593592,"West district, Tyler County, West Virginia",31944
ACSSF,2010e5,wv,000,0053,0000273,060,54,097,06000US5409791102,"First district, Upshur County, West Virginia",35595
ACSSF,2010e5,wv,000,0053,0000274,060,54,097,06000US5409792745,"Second district, Upshur County, West Virginia",33974
ACSSF,2010e5,wv,000,0053,0000275,060,54,097,06000US5409793105,"Third district, Upshur County, West Virginia",38009
ACSSF,2010e5,wv,000,0053,0000276,060,54,099,06000US5409990324,"Butler district, Wayne County, West Virginia",35114
ACSSF,2010e5,wv,000,0053,0000277,060,54,099,06000US5409990492,"Ceredo district, Wayne County, West Virginia",38555
ACSSF,2010e5,wv,000,0053,0000278,060,54,099,06000US5409993036,"Stonewall district, Wayne County, West Virginia",28994
ACSSF,2010e5,wv,000,0053,0000279,060,54,099,06000US5409993372,"Union district, Wayne County, West Virginia",39031
ACSSF,2010e5,wv,000,0053,0000280,060,54,099,06000US5409993624,"Westmoreland district, Wayne County, West Virginia",36239
ACSSF,2010e5,wv,000,0053,0000281,060,54,101,06000US5410190471,"Central district, Webster County, West Virginia",26198
ACSSF,2010e5,wv,000,0053,0000282,060,54,101,06000US5410192360,"Northern district, Webster County, West Virginia",23686
ACSSF,2010e5,wv,000,0053,0000283,060,54,101,06000US5410192925,"Southern district, Webster County, West Virginia",32089
ACSSF,2010e5,wv,000,0053,0000284,060,54,103,06000US5410390794,"District 1, Wetzel County, West Virginia",36370
ACSSF,2010e5,wv,000,0053,0000285,060,54,103,06000US5410390830,"District 2, Wetzel County, West Virginia",37556
ACSSF,2010e5,wv,000,0053,0000286,060,54,103,06000US5410390867,"District 3, Wetzel County, West Virginia",36282
ACSSF,2010e5,wv,000,0053,0000287,060,54,105,06000US5410590473,"Central district, Wirt County, West Virginia",42712
ACSSF,2010e5,wv,000,0053,0000288,060,54,105,06000US5410592344,"Northeast district, Wirt County, West Virginia",34821
ACSSF,2010e5,wv,000,0053,0000289,060,54,105,06000US5410592958,"Southwest district, Wirt County, West Virginia",31643
ACSSF,2010e5,wv,000,0053,0000290,060,54,107,06000US5410790588,"Clay district, Wood County, West Virginia",45625
ACSSF,2010e5,wv,000,0053,0000291,060,54,107,06000US5410791560,"Harris district, Wood County, West Virginia",38229
ACSSF,2010e5,wv,000,0053,0000292,060,54,107,06000US5410791980,"Lubeck district, Wood County, West Virginia",48184
ACSSF,2010e5,wv,000,0053,0000293,060,54,107,06000US5410792424,"Parkersburg district, Wood County, West Virginia",34208
ACSSF,2010e5,wv,000,0053,0000294,060,54,107,06000US5410792856,"Slate district, Wood County, West Virginia",53295
ACSSF,2010e5,wv,000,0053,0000295,060,54,107,06000US5410793024,"Steele district, Wood County, West Virginia",47000
ACSSF,2010e5,wv,000,0053,0000296,060,54,107,06000US5410793180,"Tygart district, Wood County, West Virginia",35710
ACSSF,2010e5,wv,000,0053,0000297,060,54,107,06000US5410793384,"Union district, Wood County, West Virginia",55192
ACSSF,2010e5,wv,000,0053,0000298,060,54,107,06000US5410793444,"Walker district, Wood County, West Virginia",56458
ACSSF,2010e5,wv,000,0053,0000299,060,54,107,06000US5410793672,"Williams district, Wood County, West Virginia",53094
ACSSF,2010e5,wv,000,0053,0000300,060,54,109,06000US5410990795,"District 1, Wyoming County, West Virginia",35580
ACSSF,2010e5,wv,000,0053,0000301,060,54,109,06000US5410990831,"District 2, Wyoming County, West Virginia",36975
ACSSF,2010e5,wv,000,0053,0000302,060,54,109,06000US5410990868,"District 3, Wyoming County, West Virginia",35440
ACSSF,2010e5,wv,000,0053,0000303,070,54,001,07000US540019232863292,"Philippi city (part), North district, Barbour County, West Virginia",30788
ACSSF,2010e5,wv,000,0053,0000304,070,54,001,07000US540019232899999,"Remainder of North district, North district, Barbour County, West Virginia",35078
ACSSF,2010e5,wv,000,0053,0000305,070,54,001,07000US540019289205788,"Belington town, South district, Barbour County, West Virginia",29803
ACSSF,2010e5,wv,000,0053,0000306,070,54,001,07000US540019289242244,"Junior town, South district, Barbour County, West Virginia",16667
ACSSF,2010e5,wv,000,0053,0000307,070,54,001,07000US540019289299999,"Remainder of South district, South district, Barbour County, West Virginia",37857
ACSSF,2010e5,wv,000,0053,0000308,070,54,001,07000US540019358814212,"Century CDP, West district, Barbour County, West Virginia",39519
ACSSF,2010e5,wv,000,0053,0000309,070,54,001,07000US540019358829740,"Galloway CDP, West district, Barbour County, West Virginia",17891
ACSSF,2010e5,wv,000,0053,0000310,070,54,001,07000US540019358863292,"Philippi city (part), West district, Barbour County, West Virginia",42125
ACSSF,2010e5,wv,000,0053,0000311,070,54,001,07000US540019358899999,"Remainder of West district, West district, Barbour County, West Virginia",27943
ACSSF,2010e5,wv,000,0053,0000312,070,54,003,07000US540039000652060,"Martinsburg city (part), Adam Stephens district, Berkeley County, West Virginia",30837
ACSSF,2010e5,wv,000,0053,0000313,070,54,003,07000US540039000699999,"Remainder of Adam Stephens district, Adam Stephens district, Berkeley County, West Virginia",37750
ACSSF,2010e5,wv,000,0053,0000314,070,54,003,07000US540039232236220,"Hedgesville town (part), Norborne district, Berkeley County, West Virginia",41458
ACSSF,2010e5,wv,000,0053,0000315,070,54,003,07000US540039232252060,"Martinsburg city (part), Norborne district, Berkeley County, West Virginia",60250
ACSSF,2010e5,wv,000,0053,0000316,070,54,003,07000US540039232299999,"Remainder of Norborne district, Norborne district, Berkeley County, West Virginia",81875
ACSSF,2010e5,wv,000,0053,0000317,070,54,003,07000US540039252626716,"Falling Waters CDP, Potomac district, Berkeley County, West Virginia",63750
ACSSF,2010e5,wv,000,0053,0000318,070,54,003,07000US540039252652060,"Martinsburg city (part), Potomac district, Berkeley County, West Virginia",.
ACSSF,2010e5,wv,000,0053,0000319,070,54,003,07000US540039252699999,"Remainder of Potomac district, Potomac district, Berkeley County, West Virginia",54437
ACSSF,2010e5,wv,000,0053,0000320,070,54,003,07000US540039275440204,"Inwood CDP, Shenandoah district, Berkeley County, West Virginia",60313
ACSSF,2010e5,wv,000,0053,0000321,070,54,003,07000US540039275499999,"Remainder of Shenandoah district, Shenandoah district, Berkeley County, West Virginia",58623
ACSSF,2010e5,wv,000,0053,0000322,070,54,003,07000US540039317152060,"Martinsburg city (part), Tuscarora district, Berkeley County, West Virginia",49890
ACSSF,2010e5,wv,000,0053,0000323,070,54,003,07000US540039317199999,"Remainder of Tuscarora district, Tuscarora district, Berkeley County, West Virginia",52819
ACSSF,2010e5,wv,000,0053,0000324,070,54,003,07000US540039338836220,"Hedgesville town (part), Valley district, Berkeley County, West Virginia",.
ACSSF,2010e5,wv,000,0053,0000325,070,54,003,07000US540039338899999,"Remainder of Valley district, Valley district, Berkeley County, West Virginia",59740
ACSSF,2010e5,wv,000,0053,0000326,070,54,005,07000US540059076217380,"Comfort CDP, District 1, Boone County, West Virginia",78295
ACSSF,2010e5,wv,000,0053,0000327,070,54,005,07000US540059076266484,"Racine CDP, District 1, Boone County, West Virginia",37266
ACSSF,2010e5,wv,000,0053,0000328,070,54,005,07000US540059076278964,"Sylvester town, District 1, Boone County, West Virginia",58125
ACSSF,2010e5,wv,000,0053,0000329,070,54,005,07000US540059076286836,"Whitesville town, District 1, Boone County, West Virginia",39306
ACSSF,2010e5,wv,000,0053,0000330,070,54,005,07000US540059076299999,"District Remainder of 1, District 1, Boone County, West Virginia",42240
ACSSF,2010e5,wv,000,0053,0000331,070,54,005,07000US540059079633580,"Greenview CDP, District 2, Boone County, West Virginia",25536
ACSSF,2010e5,wv,000,0053,0000332,070,54,005,07000US540059079650524,"Madison city (part), District 2, Boone County, West Virginia",42994
ACSSF,2010e5,wv,000,0053,0000333,070,54,005,07000US540059079681484,"Twilight CDP, District 2, Boone County, West Virginia",.
ACSSF,2010e5,wv,000,0053,0000334,070,54,005,07000US540059079682852,"Van CDP, District 2, Boone County, West Virginia",60859
ACSSF,2010e5,wv,000,0053,0000335,070,54,005,07000US540059079699999,"District Remainder of 2, District 2, Boone County, West Virginia",38238
ACSSF,2010e5,wv,000,0053,0000336,070,54,005,07000US540059083220212,"Danville town, District 3, Boone County, West Virginia",28000
ACSSF,2010e5,wv,000,0053,0000337,070,54,005,07000US540059083250524,"Madison city (part), District 3, Boone County, West Virginia",45000
ACSSF,2010e5,wv,000,0053,0000338,070,54,005,07000US540059083299999,"District Remainder of 3, District 3, Boone County, West Virginia",38803
ACSSF,2010e5,wv,000,0053,0000339,070,54,007,07000US540079096827868,"Flatwoods town (part), Eastern district, Braxton County, West Virginia",21705
ACSSF,2010e5,wv,000,0053,0000340,070,54,007,07000US540079096878580,"Sutton town (part), Eastern district, Braxton County, West Virginia",27031
ACSSF,2010e5,wv,000,0053,0000341,070,54,007,07000US540079096899999,"Remainder of Eastern district, Eastern district, Braxton County, West Virginia",41837
ACSSF,2010e5,wv,000,0053,0000342,070,54,007,07000US540079234611716,"Burnsville town, Northern district, Braxton County, West Virginia",27031
ACSSF,2010e5,wv,000,0053,0000343,070,54,007,07000US540079234627868,"Flatwoods town (part), Northern district, Braxton County, West Virginia",29792
ACSSF,2010e5,wv,000,0053,0000344,070,54,007,07000US540079234699999,"Remainder of Northern district, Northern district, Braxton County, West Virginia",36023
ACSSF,2010e5,wv,000,0053,0000345,070,54,007,07000US540079292299999,"Southern district, Southern district, Braxton County, West Virginia",26131
ACSSF,2010e5,wv,000,0053,0000346,070,54,007,07000US540079359730220,"Gassaway town, Western district, Braxton County, West Virginia",31667
ACSSF,2010e5,wv,000,0053,0000347,070,54,007,07000US540079359778580,"Sutton town (part), Western district, Braxton County, West Virginia",19327
ACSSF,2010e5,wv,000,0053,0000348,070,54,007,07000US540079359799999,"Remainder of Western district, Western district, Braxton County, West Virginia",28641
ACSSF,2010e5,wv,000,0053,0000349,070,54,009,07000US540099110428204,"Follansbee city (part), Follansbee district, Brooke County, West Virginia",39981
ACSSF,2010e5,wv,000,0053,0000350,070,54,009,07000US540099110438476,"Hooverson Heights CDP (part), Follansbee district, Brooke County, West Virginia",39035
ACSSF,2010e5,wv,000,0053,0000351,070,54,009,07000US540099110499999,"Remainder of Follansbee district, Follansbee district, Brooke County, West Virginia",43988
ACSSF,2010e5,wv,000,0053,0000352,070,54,009,07000US540099355228204,"Follansbee city (part), Weirton district, Brooke County, West Virginia",.
ACSSF,2010e5,wv,000,0053,0000353,070,54,009,07000US540099355238476,"Hooverson Heights CDP (part), Weirton district, Brooke County, West Virginia",39830
ACSSF,2010e5,wv,000,0053,0000354,070,54,009,07000US540099355285156,"Weirton city (part), Weirton district, Brooke County, West Virginia",35847
ACSSF,2010e5,wv,000,0053,0000355,070,54,009,07000US540099355299999,"Remainder of Weirton district, Weirton district, Brooke County, West Virginia",36397
ACSSF,2010e5,wv,000,0053,0000356,070,54,009,07000US540099356405452,"Beech Bottom village, Wellsburg district, Brooke County, West Virginia",30667
ACSSF,2010e5,wv,000,0053,0000357,070,54,009,07000US540099356406844,"Bethany town, Wellsburg district, Brooke County, West Virginia",45938
ACSSF,2010e5,wv,000,0053,0000358,070,54,009,07000US540099356485324,"Wellsburg city, Wellsburg district, Brooke County, West Virginia",33089
ACSSF,2010e5,wv,000,0053,0000359,070,54,009,07000US540099356487892,"Windsor Heights village, Wellsburg district, Brooke County, West Virginia",43750
ACSSF,2010e5,wv,000,0053,0000360,070,54,009,07000US540099356499999,"Remainder of Wellsburg district, Wellsburg district, Brooke County, West Virginia",53068
ACSSF,2010e5,wv,000,0053,0000361,070,54,011,07000US540119076439460,"Huntington city (part), District 1, Cabell County, West Virginia",33926
ACSSF,2010e5,wv,000,0053,0000362,070,54,011,07000US540119076499999,"District Remainder of 1, District 1, Cabell County, West Virginia",39806
ACSSF,2010e5,wv,000,0053,0000363,070,54,011,07000US540119079839460,"Huntington city (part), District 2, Cabell County, West Virginia",23279
ACSSF,2010e5,wv,000,0053,0000364,070,54,011,07000US540119083404276,"Barboursville village (part), District 3, Cabell County, West Virginia",.
ACSSF,2010e5,wv,000,0053,0000365,070,54,011,07000US540119083439460,"Huntington city (part), District 3, Cabell County, West Virginia",28248
ACSSF,2010e5,wv,000,0053,0000366,070,54,011,07000US540119083446420,"Lesage CDP (part), District 3, Cabell County, West Virginia",11250
ACSSF,2010e5,wv,000,0053,0000367,070,54,011,07000US540119083499999,"District Remainder of 3, District 3, Cabell County, West Virginia",35758
ACSSF,2010e5,wv,000,0053,0000368,070,54,011,07000US540119087004276,"Barboursville village (part), District 4, Cabell County, West Virginia",50972
ACSSF,2010e5,wv,000,0053,0000369,070,54,011,07000US540119087039460,"Huntington city (part), District 4, Cabell County, West Virginia",97019
ACSSF,2010e5,wv,000,0053,0000370,070,54,011,07000US540119087062488,"Pea Ridge CDP, District 4, Cabell County, West Virginia",52177
ACSSF,2010e5,wv,000,0053,0000371,070,54,011,07000US540119087071476,"Salt Rock CDP (part), District 4, Cabell County, West Virginia",12045
ACSSF,2010e5,wv,000,0053,0000372,070,54,011,07000US540119087099999,"District Remainder of 4, District 4, Cabell County, West Virginia",39831
ACSSF,2010e5,wv,000,0053,0000373,070,54,011,07000US540119088204276,"Barboursville village (part), District 5, Cabell County, West Virginia",.
ACSSF,2010e5,wv,000,0053,0000374,070,54,011,07000US540119088219516,"Culloden CDP (part), District 5, Cabell County, West Virginia",45510
ACSSF,2010e5,wv,000,0053,0000375,070,54,011,07000US540119088246420,"Lesage CDP (part), District 5, Cabell County, West Virginia",38375
ACSSF,2010e5,wv,000,0053,0000376,070,54,011,07000US540119088254484,"Milton town, District 5, Cabell County, West Virginia",34141
ACSSF,2010e5,wv,000,0053,0000377,070,54,011,07000US540119088271476,"Salt Rock CDP (part), District 5, Cabell County, West Virginia",29097
ACSSF,2010e5,wv,000,0053,0000378,070,54,011,07000US540119088299999,"District Remainder of 5, District 5, Cabell County, West Virginia",45045
