FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,GEO_ID,GEO_NAME,Total:,"Less than $10,000","$10,000 to $14,999","$15,000 to $19,999","$20,000 to $24,999","$25,000 to $29,999","$30,000 to $34,999","$35,000 to $39,999","$40,000 to $44,999","$45,000 to $49,999","$50,000 to $59,999","$60,000 to $74,999","$75,000 to $99,999","$100,000 to $124,999","$125,000 to $149,999","$150,000 to $199,999","$200,000 or more"
ACSSF,2014e5,wv,000,0058,0000149,060,54,039,06000US5403990876,"District 4, Kanawha County, West Virginia",20423,1491,1443,1381,1416,1153,1134,1194,999,1311,2062,1815,2507,1119,656,358,384
ACSSF,2014e5,wv,000,0058,0000150,060,54,041,06000US5404190676,"Courthouse-Collins Settlement district, Lewis County, West Virginia",1972,294,141,80,155,166,151,138,97,107,88,146,185,73,64,27,60
ACSSF,2014e5,wv,000,0058,0000151,060,54,041,06000US5404191176,"Freemans Creek district, Lewis County, West Virginia",2036,198,115,201,181,187,80,177,71,85,232,146,191,78,84,10,0
ACSSF,2014e5,wv,000,0058,0000152,060,54,041,06000US5404191480,"Hackers Creek-Skin Creek district, Lewis County, West Virginia",2468,208,115,177,182,149,197,143,173,102,128,238,260,259,69,20,48
ACSSF,2014e5,wv,000,0058,0000153,060,54,043,06000US5404390770,"District 1, Lincoln County, West Virginia",2803,394,92,289,220,297,216,116,108,109,143,193,319,176,131,0,0
ACSSF,2014e5,wv,000,0058,0000154,060,54,043,06000US5404390806,"District 2, Lincoln County, West Virginia",2641,227,154,313,169,144,132,148,211,116,270,301,267,118,23,41,7
ACSSF,2014e5,wv,000,0058,0000155,060,54,043,06000US5404390842,"District 3, Lincoln County, West Virginia",2684,403,222,275,184,158,107,129,132,87,184,290,184,164,68,65,32
ACSSF,2014e5,wv,000,0058,0000156,060,54,045,06000US5404590453,"Central district, Logan County, West Virginia",4465,617,234,433,262,215,350,248,192,132,354,382,510,271,122,72,71
ACSSF,2014e5,wv,000,0058,0000157,060,54,045,06000US5404590979,"Eastern district, Logan County, West Virginia",5498,625,296,325,474,489,324,286,222,187,342,536,759,278,133,141,81
ACSSF,2014e5,wv,000,0058,0000158,060,54,045,06000US5404593608,"Western district, Logan County, West Virginia",4481,454,373,627,333,251,221,297,105,147,300,346,417,398,165,22,25
ACSSF,2014e5,wv,000,0058,0000159,060,54,047,06000US5404790168,"Big Creek district, McDowell County, West Virginia",2361,497,185,279,341,137,115,55,73,76,88,209,113,127,10,49,7
ACSSF,2014e5,wv,000,0058,0000160,060,54,047,06000US5404790240,"Browns Creek district, McDowell County, West Virginia",2129,392,253,188,230,133,86,127,85,72,114,126,197,101,5,7,13
ACSSF,2014e5,wv,000,0058,0000161,060,54,047,06000US5404792345,"North Elkin district, McDowell County, West Virginia",1566,325,164,174,97,47,113,90,104,51,112,141,77,42,18,2,9
ACSSF,2014e5,wv,000,0058,0000162,060,54,047,06000US5404792712,"Sandy River district, McDowell County, West Virginia",2330,523,197,425,137,112,150,135,42,120,127,119,117,48,67,0,11
ACSSF,2014e5,wv,000,0058,0000163,060,54,049,06000US5404992154,"Middletown district, Marion County, West Virginia",7177,961,552,585,565,434,496,426,325,271,538,542,598,444,179,109,152
ACSSF,2014e5,wv,000,0058,0000164,060,54,049,06000US5404992418,"Palatine district, Marion County, West Virginia",8795,437,586,478,522,566,430,462,455,343,716,852,1331,640,457,326,194
ACSSF,2014e5,wv,000,0058,0000165,060,54,049,06000US5404993594,"West Augusta district, Marion County, West Virginia",6624,441,291,663,460,495,354,320,364,388,511,720,841,385,141,218,32
ACSSF,2014e5,wv,000,0058,0000166,060,54,051,06000US5405190780,"District 1, Marshall County, West Virginia",4493,251,303,293,228,217,229,253,312,297,325,499,624,322,183,59,98
ACSSF,2014e5,wv,000,0058,0000167,060,54,051,06000US5405190816,"District 2, Marshall County, West Virginia",4490,576,240,402,427,371,327,302,253,73,375,386,432,157,78,44,47
ACSSF,2014e5,wv,000,0058,0000168,060,54,051,06000US5405190852,"District 3, Marshall County, West Virginia",4864,304,220,304,482,331,352,100,312,345,272,583,602,282,162,115,98
ACSSF,2014e5,wv,000,0058,0000169,060,54,053,06000US5405390048,"Arbuckle district, Mason County, West Virginia",442,21,29,32,16,47,0,22,37,39,45,59,0,32,49,0,14
ACSSF,2014e5,wv,000,0058,0000170,060,54,053,06000US5405390612,"Clendenin district, Mason County, West Virginia",1536,145,105,98,159,66,179,32,74,61,157,136,210,39,66,9,0
ACSSF,2014e5,wv,000,0058,0000171,060,54,053,06000US5405390648,"Cologne district, Mason County, West Virginia",568,91,5,72,39,60,60,31,21,39,15,51,68,16,0,0,0
ACSSF,2014e5,wv,000,0058,0000172,060,54,053,06000US5405390660,"Cooper district, Mason County, West Virginia",715,39,9,65,7,47,27,118,11,24,97,63,162,27,15,4,0
ACSSF,2014e5,wv,000,0058,0000173,060,54,053,06000US5405391260,"Graham district, Mason County, West Virginia",1106,83,57,93,117,103,111,61,55,34,84,92,103,55,35,23,0
ACSSF,2014e5,wv,000,0058,0000174,060,54,053,06000US5405391512,"Hannan district, Mason County, West Virginia",950,83,191,101,87,45,22,13,0,29,93,147,52,38,0,38,11
ACSSF,2014e5,wv,000,0058,0000175,060,54,053,06000US5405391860,"Lewis district, Mason County, West Virginia",2529,278,216,218,134,132,173,125,232,135,235,222,236,128,39,18,8
ACSSF,2014e5,wv,000,0058,0000176,060,54,053,06000US5405392652,"Robinson district, Mason County, West Virginia",1030,101,28,70,60,134,0,79,143,101,64,54,77,11,39,69,0
ACSSF,2014e5,wv,000,0058,0000177,060,54,053,06000US5405393264,"Union district, Mason County, West Virginia",568,35,45,64,38,8,50,16,0,40,63,82,71,56,0,0,0
ACSSF,2014e5,wv,000,0058,0000178,060,54,053,06000US5405393432,"Waggener district, Mason County, West Virginia",1285,150,108,110,138,35,42,232,77,62,60,48,69,39,39,35,41
ACSSF,2014e5,wv,000,0058,0000179,060,54,055,06000US5405590900,"District I, Mercer County, West Virginia",7672,877,717,652,618,524,485,410,421,465,697,533,584,321,52,222,94
ACSSF,2014e5,wv,000,0058,0000180,060,54,055,06000US5405590912,"District II, Mercer County, West Virginia",9900,1242,884,877,645,665,627,447,338,470,658,874,1046,570,222,206,129
ACSSF,2014e5,wv,000,0058,0000181,060,54,055,06000US5405590924,"District III, Mercer County, West Virginia",8018,802,509,648,745,469,592,554,492,273,683,786,725,367,199,106,68
ACSSF,2014e5,wv,000,0058,0000182,060,54,057,06000US5405790784,"District 1, Mineral County, West Virginia",3819,468,383,464,306,216,314,161,103,137,312,242,445,178,53,20,17
ACSSF,2014e5,wv,000,0058,0000183,060,54,057,06000US5405790820,"District 2, Mineral County, West Virginia",3672,696,320,428,489,176,221,115,102,72,273,319,239,58,66,98,0
ACSSF,2014e5,wv,000,0058,0000184,060,54,057,06000US5405790856,"District 3, Mineral County, West Virginia",3657,490,286,236,253,260,156,188,225,162,266,307,445,189,105,70,19
ACSSF,2014e5,wv,000,0058,0000185,060,54,059,06000US5405990141,"Beech Ben Mate district, Mingo County, West Virginia",1503,224,115,140,184,119,110,41,42,75,102,61,165,104,11,10,0
ACSSF,2014e5,wv,000,0058,0000186,060,54,059,06000US5405991770,"Kermit Harvey district, Mingo County, West Virginia",1530,183,170,173,106,126,69,82,50,36,111,117,154,112,23,18,0
ACSSF,2014e5,wv,000,0058,0000187,060,54,059,06000US5405991848,"Lee district, Mingo County, West Virginia",1457,225,96,103,108,78,101,47,17,41,58,111,135,234,61,35,7
ACSSF,2014e5,wv,000,0058,0000188,060,54,059,06000US5405992064,"Magnolia district, Mingo County, West Virginia",1180,211,89,97,60,91,25,46,65,72,58,41,160,113,16,36,0
ACSSF,2014e5,wv,000,0058,0000189,060,54,059,06000US5405993012,"Stafford district, Mingo County, West Virginia",1679,275,173,108,121,137,100,132,29,99,36,154,158,86,40,28,3
ACSSF,2014e5,wv,000,0058,0000190,060,54,059,06000US5405993162,"Tug Hardee district, Mingo County, West Virginia",1618,151,63,122,118,121,52,112,76,105,180,192,216,44,7,28,31
ACSSF,2014e5,wv,000,0058,0000191,060,54,059,06000US5405993696,"Williamson district, Mingo County, West Virginia",1869,350,107,209,54,63,150,67,95,62,117,163,176,65,71,53,67
ACSSF,2014e5,wv,000,0058,0000192,060,54,061,06000US5406190456,"Central district, Monongalia County, West Virginia",10317,2497,684,614,692,460,287,517,278,402,564,837,871,579,344,352,339
ACSSF,2014e5,wv,000,0058,0000193,060,54,061,06000US5406190983,"Eastern district, Monongalia County, West Virginia",15929,2301,868,838,833,591,543,665,500,480,1272,1544,1756,1298,751,816,873
ACSSF,2014e5,wv,000,0058,0000194,060,54,061,06000US5406193612,"Western district, Monongalia County, West Virginia",10611,761,636,598,679,608,602,497,534,424,858,1249,1325,733,422,413,272
ACSSF,2014e5,wv,000,0058,0000195,060,54,063,06000US5406390457,"Central district, Monroe County, West Virginia",1988,144,104,142,201,152,138,113,147,182,145,168,198,118,13,23,0
ACSSF,2014e5,wv,000,0058,0000196,060,54,063,06000US5406390984,"Eastern district, Monroe County, West Virginia",1773,188,126,109,138,178,106,80,136,58,114,215,186,53,10,64,12
ACSSF,2014e5,wv,000,0058,0000197,060,54,063,06000US5406393613,"Western district, Monroe County, West Virginia",1958,93,62,130,253,161,214,105,104,134,157,206,174,101,27,23,14
ACSSF,2014e5,wv,000,0058,0000198,060,54,065,06000US5406590786,"District 1, Morgan County, West Virginia",2232,300,245,150,137,226,163,122,96,76,124,157,141,69,98,116,12
ACSSF,2014e5,wv,000,0058,0000199,060,54,065,06000US5406590822,"District 2, Morgan County, West Virginia",2676,352,145,211,188,159,221,113,165,137,163,211,270,174,80,36,51
ACSSF,2014e5,wv,000,0058,0000200,060,54,065,06000US5406590858,"District 3, Morgan County, West Virginia",2450,141,152,111,292,160,95,156,232,139,248,241,305,116,0,48,14
ACSSF,2014e5,wv,000,0058,0000201,060,54,067,06000US5406790132,"Beaver district, Nicholas County, West Virginia",3008,389,271,265,369,292,228,158,219,51,241,120,234,121,14,15,21
ACSSF,2014e5,wv,000,0058,0000202,060,54,067,06000US5406791344,"Grant district, Nicholas County, West Virginia",585,102,61,0,42,26,14,0,33,54,33,35,138,30,0,0,17
ACSSF,2014e5,wv,000,0058,0000203,060,54,067,06000US5406791500,"Hamilton district, Nicholas County, West Virginia",1042,40,109,27,71,90,43,72,74,20,73,105,123,53,86,34,22
ACSSF,2014e5,wv,000,0058,0000204,060,54,067,06000US5406791716,"Jefferson district, Nicholas County, West Virginia",604,111,54,30,5,28,31,57,48,36,49,69,67,13,6,0,0
ACSSF,2014e5,wv,000,0058,0000205,060,54,067,06000US5406791752,"Kentucky district, Nicholas County, West Virginia",1838,133,19,163,139,101,77,108,44,112,244,133,186,83,66,45,185
ACSSF,2014e5,wv,000,0058,0000206,060,54,067,06000US5406793072,"Summersville district, Nicholas County, West Virginia",2257,299,123,68,226,227,86,112,89,132,195,208,122,170,35,127,38
ACSSF,2014e5,wv,000,0058,0000207,060,54,067,06000US5406793660,"Wilderness district, Nicholas County, West Virginia",1352,175,73,36,158,74,42,49,97,132,73,130,142,107,19,8,37
ACSSF,2014e5,wv,000,0058,0000208,060,54,069,06000US5406990788,"District 1, Ohio County, West Virginia",6311,403,412,408,345,454,302,387,371,244,501,615,685,382,343,237,222
ACSSF,2014e5,wv,000,0058,0000209,060,54,069,06000US5406990824,"District 2, Ohio County, West Virginia",5888,918,669,411,364,491,386,350,255,211,425,395,419,180,172,129,113
ACSSF,2014e5,wv,000,0058,0000210,060,54,069,06000US5406990862,"District 3, Ohio County, West Virginia",6383,571,419,372,349,542,335,327,289,192,443,684,734,492,277,203,154
ACSSF,2014e5,wv,000,0058,0000211,060,54,071,06000US5407190462,"Central district, Pendleton County, West Virginia",1037,146,66,99,56,51,57,76,12,9,128,88,149,58,10,32,0
ACSSF,2014e5,wv,000,0058,0000212,060,54,071,06000US5407190987,"Eastern district, Pendleton County, West Virginia",1231,145,114,82,86,61,65,72,45,129,60,77,154,88,22,18,13
ACSSF,2014e5,wv,000,0058,0000213,060,54,071,06000US5407193615,"Western district, Pendleton County, West Virginia",931,101,74,128,86,90,50,30,61,28,35,74,79,49,16,4,26
ACSSF,2014e5,wv,000,0058,0000214,060,54,073,06000US5407390892,"District A, Pleasants County, West Virginia",780,90,53,52,60,27,63,35,34,32,25,36,114,40,49,54,16
ACSSF,2014e5,wv,000,0058,0000215,060,54,073,06000US5407390894,"District B, Pleasants County, West Virginia",630,54,49,51,32,35,66,0,38,32,55,41,47,60,28,31,11
ACSSF,2014e5,wv,000,0058,0000216,060,54,073,06000US5407390896,"District C, Pleasants County, West Virginia",673,78,32,27,34,52,42,50,67,11,46,60,86,46,18,19,5
ACSSF,2014e5,wv,000,0058,0000217,060,54,073,06000US5407390898,"District D, Pleasants County, West Virginia",739,40,37,19,88,47,73,4,18,34,89,56,101,70,20,43,0
ACSSF,2014e5,wv,000,0058,0000218,060,54,075,06000US5407590996,"Edray district, Pocahontas County, West Virginia",1380,88,135,156,99,124,84,85,81,69,133,123,70,17,78,26,12
ACSSF,2014e5,wv,000,0058,0000219,060,54,075,06000US5407591416,"Greenbank district, Pocahontas County, West Virginia",1044,65,95,58,147,97,75,31,34,64,106,129,59,24,9,10,41
ACSSF,2014e5,wv,000,0058,0000220,060,54,075,06000US5407591656,"Huntersville district, Pocahontas County, West Virginia",506,31,39,65,37,46,48,16,28,9,49,71,18,36,13,0,0
ACSSF,2014e5,wv,000,0058,0000221,060,54,075,06000US5407591944,"Little Levels district, Pocahontas County, West Virginia",789,41,42,46,97,110,43,55,84,36,57,88,48,42,0,0,0
ACSSF,2014e5,wv,000,0058,0000222,060,54,077,06000US5407791096,"Fifth district, Preston County, West Virginia",2370,117,118,155,121,138,168,169,160,149,324,266,248,158,29,32,18
ACSSF,2014e5,wv,000,0058,0000223,060,54,077,06000US5407791100,"First district, Preston County, West Virginia",2596,167,184,161,127,136,189,198,166,127,200,369,246,184,46,84,12
ACSSF,2014e5,wv,000,0058,0000224,060,54,077,06000US5407791134,"Fourth district, Preston County, West Virginia",2181,258,144,142,95,117,147,113,112,151,170,247,289,91,31,41,33
ACSSF,2014e5,wv,000,0058,0000225,060,54,077,06000US5407792742,"Second district, Preston County, West Virginia",2819,213,144,174,185,90,89,134,138,137,270,499,376,167,87,95,21
ACSSF,2014e5,wv,000,0058,0000226,060,54,077,06000US5407793102,"Third district, Preston County, West Virginia",2644,165,187,249,243,129,76,195,143,171,241,311,255,103,129,24,23
ACSSF,2014e5,wv,000,0058,0000227,060,54,079,06000US5407990292,"Buffalo-Union district, Putnam County, West Virginia",4188,254,274,156,321,218,326,179,265,148,324,511,573,287,185,115,52
ACSSF,2014e5,wv,000,0058,0000228,060,54,079,06000US5407990720,"Curry district, Putnam County, West Virginia",3815,261,188,152,276,308,255,127,256,171,389,361,517,260,87,110,97
ACSSF,2014e5,wv,000,0058,0000229,060,54,079,06000US5407992508,"Pocatalico district, Putnam County, West Virginia",3272,281,142,153,315,116,178,204,291,192,231,398,441,134,134,54,8
ACSSF,2014e5,wv,000,0058,0000230,060,54,079,06000US5407992736,"Scott district, Putnam County, West Virginia",4450,189,148,280,156,238,241,116,191,137,507,509,572,382,289,255,240
ACSSF,2014e5,wv,000,0058,0000231,060,54,079,06000US5407993090,"Teays district, Putnam County, West Virginia",5728,380,146,46,212,76,259,144,295,382,354,559,881,737,333,581,343
ACSSF,2014e5,wv,000,0058,0000232,060,54,081,06000US5408190792,"District 1, Raleigh County, West Virginia",9741,585,657,902,613,632,479,514,853,365,821,865,1265,613,309,187,81
ACSSF,2014e5,wv,000,0058,0000233,060,54,081,06000US5408190828,"District 2, Raleigh County, West Virginia",10165,1267,746,806,656,687,669,497,474,250,836,1055,979,625,317,139,162
ACSSF,2014e5,wv,000,0058,0000234,060,54,081,06000US5408190864,"District 3, Raleigh County, West Virginia",11258,1000,960,629,857,691,821,503,501,620,729,957,1260,705,403,371,251
ACSSF,2014e5,wv,000,0058,0000235,060,54,083,06000US5408390156,"Beverly district, Randolph County, West Virginia",1874,250,135,149,85,66,129,98,69,112,305,129,124,85,104,9,25
ACSSF,2014e5,wv,000,0058,0000236,060,54,083,06000US5408390936,"Dry Fork district, Randolph County, West Virginia",665,24,65,61,60,67,65,25,84,21,48,50,24,57,0,0,14
ACSSF,2014e5,wv,000,0058,0000237,060,54,083,06000US5408391668,"Huttonsville district, Randolph County, West Virginia",866,181,111,66,57,55,35,41,68,3,90,56,55,18,4,9,17
ACSSF,2014e5,wv,000,0058,0000238,060,54,083,06000US5408391824,"Leadsville district, Randolph County, West Virginia",5411,546,340,378,289,415,299,318,341,322,496,549,434,397,44,206,37
ACSSF,2014e5,wv,000,0058,0000239,060,54,083,06000US5408392148,"Middle Fork district, Randolph County, West Virginia",330,0,10,20,47,38,9,29,7,16,42,61,20,20,11,0,0
ACSSF,2014e5,wv,000,0058,0000240,060,54,083,06000US5408392220,"Mingo district, Randolph County, West Virginia",375,21,28,28,22,40,7,10,74,16,42,21,23,22,0,13,8
ACSSF,2014e5,wv,000,0058,0000241,060,54,083,06000US5408392292,"New Interest district, Randolph County, West Virginia",407,20,15,35,20,17,32,5,45,8,46,44,63,24,10,23,0
ACSSF,2014e5,wv,000,0058,0000242,060,54,083,06000US5408392640,"Roaring Creek district, Randolph County, West Virginia",698,79,64,76,60,24,54,50,16,36,33,56,48,47,2,43,10
ACSSF,2014e5,wv,000,0058,0000243,060,54,083,06000US5408393420,"Valley Bend district, Randolph County, West Virginia",725,32,38,25,132,64,51,37,43,53,29,107,93,0,0,2,19
ACSSF,2014e5,wv,000,0058,0000244,060,54,085,06000US5408590552,"Clay district, Ritchie County, West Virginia",1491,148,194,90,89,74,91,102,104,75,181,155,102,56,29,1,0
ACSSF,2014e5,wv,000,0058,0000245,060,54,085,06000US5408591380,"Grant district, Ritchie County, West Virginia",619,29,13,30,75,54,70,76,47,14,64,58,46,41,0,2,0
ACSSF,2014e5,wv,000,0058,0000246,060,54,085,06000US5408592244,"Murphy district, Ritchie County, West Virginia",571,0,39,50,77,35,18,0,38,50,169,71,14,10,0,0,0
ACSSF,2014e5,wv,000,0058,0000247,060,54,085,06000US5408593336,"Union district, Ritchie County, West Virginia",1342,148,183,95,89,91,34,57,65,108,56,141,144,62,45,8,16
ACSSF,2014e5,wv,000,0058,0000248,060,54,087,06000US5408790906,"District I, Roane County, West Virginia",1916,207,176,202,125,134,73,113,130,87,170,171,105,71,96,20,36
ACSSF,2014e5,wv,000,0058,0000249,060,54,087,06000US5408790918,"District II, Roane County, West Virginia",2036,307,230,224,161,227,126,82,84,57,158,137,89,30,60,47,17
ACSSF,2014e5,wv,000,0058,0000250,060,54,087,06000US5408790930,"District III, Roane County, West Virginia",1950,259,223,170,170,129,125,58,58,67,182,183,212,29,49,30,6
ACSSF,2014e5,wv,000,0058,0000251,060,54,089,06000US5408990216,"Bluestone River district, Summers County, West Virginia",2073,186,117,371,84,176,173,108,55,40,176,167,205,115,44,46,10
ACSSF,2014e5,wv,000,0058,0000252,060,54,089,06000US5408991440,"Greenbrier River district, Summers County, West Virginia",2233,277,225,95,151,146,133,180,166,154,239,172,92,80,59,58,6
ACSSF,2014e5,wv,000,0058,0000253,060,54,089,06000US5408992316,"New River district, Summers County, West Virginia",1254,140,193,58,69,63,120,78,63,46,79,126,173,22,7,8,9
ACSSF,2014e5,wv,000,0058,0000254,060,54,091,06000US5409190993,"Eastern district, Taylor County, West Virginia",2152,339,141,102,216,116,167,129,66,44,111,250,236,112,79,26,18
ACSSF,2014e5,wv,000,0058,0000255,060,54,091,06000US5409193175,"Tygart district, Taylor County, West Virginia",2172,234,179,211,125,132,114,167,62,191,232,179,256,57,24,9,0
ACSSF,2014e5,wv,000,0058,0000256,060,54,091,06000US5409193621,"Western district, Taylor County, West Virginia",2477,223,196,169,189,51,103,104,103,71,182,224,285,269,160,62,86
ACSSF,2014e5,wv,000,0058,0000257,060,54,093,06000US5409390192,"Black Fork district, Tucker County, West Virginia",1440,188,98,124,70,70,84,132,41,88,185,107,163,66,20,4,0
ACSSF,2014e5,wv,000,0058,0000258,060,54,093,06000US5409390624,"Clover district, Tucker County, West Virginia",161,31,35,0,5,15,0,0,6,0,31,15,21,2,0,0,0
ACSSF,2014e5,wv,000,0058,0000259,060,54,093,06000US5409390744,"Davis district, Tucker County, West Virginia",332,33,29,23,25,31,30,16,5,10,4,39,19,45,7,16,0
ACSSF,2014e5,wv,000,0058,0000260,060,54,093,06000US5409390948,"Dry Fork district, Tucker County, West Virginia",305,0,8,10,30,28,13,13,36,24,13,17,46,34,17,16,0
